id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,movie_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
1367,Meitantei Conan Movie 08: Ginyoku no Magician,2004-04-17,2004-04-17,"Once again, Kaitou Kid crosses swords with Conan Edogawa in this annual installment of the Detective Conan movie franchise. After receiving a letter from the thief, famous actress Juri Maki seeks the help of private detective Kogorou Mouri to protect the Star Sapphire—the ""Jewel of Destiny,"" said to represent faith, fate, and hope. Thinking he has deciphered Kid's riddle, Kogorou personally shows up to the newly constructed space theater where Juri is acting in the play ""Josephine"" in order to catch Kid in the act.
 
The next day, Conan and the gang are invited by Juri to her holiday home, to celebrate the thwarting of Kid's plan and the success of the play. However, their triumph crumbles when a murder occurs during the flight there. Although unintentional, this sets off a series of events that escalate to catastrophic results. Conan and Kid, unlikely allies that they are, must work together to save both their friends and every other passenger aboard the plane.
 
[Written by MAL Rewrite]",8.06,579,3001,58748,34429,white,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 39, 'name': 'Detective'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}]",1,manga,6480,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",131,,NIL,2004.0,spring,726,52553,318,356,4790,58743.0,0.9885,0.0115
21419,Meitantei Conan Movie 18: Ijigen no Sniper,2014-04-19,2014-04-19,"One morning, at the observation deck of the Bell Tree Tower, a man is suddenly shot dead by an unknown sniper. Conan Edogawa, who happened to be visiting as the murder occurred, rushes to apprehend the sniper but fails to do so. He later learns that the suspect for the incident, Timothy Hunter, is a former member of the Navy Special Ops squad and was already being investigated for a previous murder case. The FBI believes that there are at least three people Timothy wants dead. However, after the deaths of two of them, Timothy himself is killed, throwing the investigation into disarray.

As they lose their only lead, news about the assassinations spreads across Tokyo, leaving the city in a state of panic. It is up to Conan to find and catch the culprit in the hope of putting an end to this sniping spree terror.

[Written by MAL Rewrite]",8.06,580,3460,45224,25632,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 39, 'name': 'Detective'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}]",1,manga,6600,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",132,,NIL,2014.0,spring,736,38620,313,365,5185,45219.0,0.985,0.015
49320,Meitantei Conan Movie 25: Halloween no Hanayome,2022-04-15,2022-04-15,"Shibuya, Tokyo, is bustling with the Halloween season. A wedding is being held at Shibuya Hikarie, where Sato is dressed in a wedding dress. While Conan and the other invited guests are watching, an assailant suddenly bursts in, and Takagi, who was trying to protect Sato, is injured. Takagi survived and the situation was settled, but in Sato's eyes, the image of the grim reaper that she had seen when Jinpei Matsuda, the man she had been in love with, had been killed in a series of bombings three years ago, overlapped with Takagi's.

At the same time, the perpetrator of the bombings escapes from prison. Rei Furuya/Toru Amuro, a member of the public safety police, is hunting down the man who killed his classmate, but a mysterious person in disguise suddenly appears and puts a collar bomb on him.

Conan visits the underground shelter where Amuro is hiding out to disarm the collar bomb, and hears about an incident three years ago when he and his now deceased classmates from the police academy encountered an unidentified virtual bomber named ""Plamya"" in Shibuya. As Conan and his team investigate, a disturbing shadow begins to loom over them.

(Source: Detective Conan World)",8.05,586,5370,17191,8380,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 39, 'name': 'Detective'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}]",1,manga,6600,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",133,,NIL,2022.0,spring,404,11429,156,146,5052,17187.0,0.9824,0.0176
52107,Mononoke Movie: Karakasa,2024-07-26,2024-07-26,"Asa and Kame strike up an immediate friendship when they arrive at the same time for their first day of duty at the Ooku, the splendid pleasure palace housing the harem of Lord Tenshi. The two young women are there to join the many hundreds of other maidservants—men are barred from entering, with immediate beheading the price of trespassing. It soon becomes clear that behind the luxurious lifestyle and ritualized routines of the Ooku lie sinister schemes and cynical rivalries. Meanwhile, a mysterious wandering potion-peddler known only as the Medicine Seller subtly insinuates himself into the Ooku, just as an uncanny, otherworldly menace begins to reveal itself.

(Source: Fantasia Festival)",8.05,587,4114,32236,3309,white,movie,finished_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 13, 'name': 'Historical'}, {'id': 14, 'name': 'Horror'}, {'id': 7, 'name': 'Mystery'}, {'id': 6, 'name': 'Mythology'}, {'id': 40, 'name': 'Psychological'}, {'id': 37, 'name': 'Supernatural'}, {'id': 41, 'name': 'Suspense'}]",1,original,5380,r,"[{'id': 2829, 'name': 'EOTA'}]",134,,NIL,2024.0,summer,787,4136,280,74,26959,32236.0,0.989,0.011
4155,One Piece Film: Strong World,2009-12-12,2009-12-12,"Upon hearing news that islands in East Blue are being destroyed, Monkey D. Luffy and his crew go to investigate. On their way, however, an outlandish pirate ship appears out of the sky, helmed by the infamous pirate Shiki ""the Golden Lion""—a man who ate the Float-Float Fruit and the first ever prisoner to escape from Impel Down. In his quest to defeat the World Government, Shiki kidnaps Nami to be his own navigator and sends the rest of the Straw Hat Pirates to his floating islands as hostages, leaving her in a dilemma. Separated in a land under Shiki's absolute control, Luffy and his crew must survive the mystifying terrain in order to bring back their navigator and friend.

[Written by MAL Rewrite]",8.05,589,969,263738,164273,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",1,manga,6938,pg_13,"[{'id': 18, 'name': 'Toei Animation'}]",135,,NIL,2009.0,fall,4263,232596,1165,821,24870,263715.0,0.9925,0.0075
29755,Haikyuu!! Movie 1: Owari to Hajimari,2015-07-03,2015-07-03,"After watching a volleyball match on TV where the ""Little Giant"" of Karasuno High School helps his team secure a hard-fought victory, young and impressionable Shouyou Hinata begins to play the sport in hopes that he too can soar high one day. Now enrolled at the same school as his idol, he attempts to join the volleyball team despite his short stature. Unfortunately, upon his arrival, Hinata locks eyes with ""King of the Court"" Tobio Kageyama—a genius setter whom he had once suffered a bitter defeat to in middle school.

Their unfriendly introduction and subsequent rivalry forces the rest of the Karasuno team to bar both of them from joining the club until they can learn to work together as teammates. Though reluctant to cooperate, their desire to play volleyball causes them to return with a proposal that will show the other members that they are capable of teamwork. As the two freshmen form an odd setter-and-ace relationship, an old rival school invites Karasuno for practice matches, reigniting competition between the two schools once more.

[Written by MAL Rewrite]
",8.05,599,2052,110270,43038,white,movie,finished_airing,"[{'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}, {'id': 77, 'name': 'Team Sports'}]",1,manga,5340,pg_13,"[{'id': 10, 'name': 'Production I.G'}]",136,,NIL,2015.0,summer,2589,75790,1057,868,29960,110264.0,0.9825,0.0175
21557,Omoide no Marnie,2014-07-19,2014-07-19,"Suffering from frequent asthma attacks, young Anna Sasaki is quiet, unsociable, and isolated from her peers, causing her foster parent endless worry. Upon recommendation by the doctor, Anna is sent to the countryside, in hope that the cleaner air and more relaxing lifestyle will improve her health and help clear her mind. Engaging in her passion for sketching, Anna spends her summer days living with her aunt and uncle in a small town near the sea.

One day while wandering outside, Anna discovers an abandoned mansion known as the Marsh House. However, she soon finds that the residence isn't as vacant as it appears to be, running into a mysterious girl named Marnie. Marnie's bubbly demeanor slowly begins to draw Anna out of her shell as she returns night after night to meet with her new friend. But it seems there is more to the strange girl than meets the eye—as her time in the town nears its end, Anna begins to discover the truth behind the walls of the Marsh House.

Omoide no Marnie tells the touching story of a young girl's journey through self-discovery and friendship, and the summer that she will remember for the rest of her life.

[Written by MAL Rewrite]",8.04,605,818,312043,171672,white,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 7, 'name': 'Mystery'}, {'id': 40, 'name': 'Psychological'}, {'id': 41, 'name': 'Suspense'}]",1,novel,6162,g,"[{'id': 21, 'name': 'Studio Ghibli'}]",137,,NIL,2014.0,summer,5625,222827,2175,1009,80386,312022.0,0.9898,0.0102
1943,Paprika,2006-11-25,2006-11-25,"The world of dreams can be an incredible window into the psyche, showing one's deepest desires, aspirations, and repressed memories. One hopeful tech lab has been developing the ""DC Mini,"" a device with the power to delve into the dreams of others. Atsuko Chiba and Kosaku Tokita have been tirelessly working to develop this technology with the hopes of using it to deeply explore patients' minds and help cure them of their psychological disorders.

However, having access to the deepest corners of a person's mind comes with a tremendous responsibility. In the wrong hands, the DC Mini could be used as a form of psychological terrorism and cause mental breakdowns in the minds of targets. When this technology is stolen and people around them start acting strangely, Atsuko and Kosaku know they have a serious problem on their hands. Enlisting the help of Officer Konakawa, who has been receiving this experimental therapy, they search both the real and dream worlds for their mental terrorist.

[Written by MAL Rewrite]",8.04,606,410,564662,284211,white,movie,finished_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 5, 'name': 'Avant Garde'}, {'id': 46, 'name': 'Award Winning'}, {'id': 7, 'name': 'Mystery'}, {'id': 40, 'name': 'Psychological'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 41, 'name': 'Suspense'}]",1,novel,5432,r+,"[{'id': 11, 'name': 'Madhouse'}]",138,,NIL,2006.0,fall,11468,364122,4371,2229,182441,564631.0,0.9883,0.0117
31149,Persona 3 the Movie 4: Winter of Rebirth,2016-01-23,2016-01-23,"""The time of destruction is coming ever closer without a doubt. It cannot be stopped.""
To know death, to gaze at death, to face death.

Makoto and his allies have grown through the many meetings and partings they have experienced.

Their fight might not be for the sake of the world, but for themselves. Even so, they have continued to fight, believing that there are peaceful days waiting at the end of the battle.

However, a boy says that destruction is the fate that humanity must shoulder. The boy they believed to be their friend tells them the truth of the situation without an emotion on his face.

The season changes to winter. Makoto makes a decision in order to greet the spring that is waiting beyond...

(Source: ANN)",8.04,607,2540,78430,37795,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 31, 'name': 'Super Power'}, {'id': 37, 'name': 'Supernatural'}]",1,game,6300,r,"[{'id': 56, 'name': 'A-1 Pictures'}]",139,,NIL,2016.0,winter,1962,50459,733,425,24851,78430.0,0.9852,0.0148
59571,Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack,2024-11-08,2024-11-08,A compilation movie for Shingeki no Kyojin: The Final Season - Kanketsu-hen.,8.03,610,4643,24678,970,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 58, 'name': 'Gore'}, {'id': 38, 'name': 'Military'}, {'id': 27, 'name': 'Shounen'}, {'id': 76, 'name': 'Survival'}, {'id': 41, 'name': 'Suspense'}]",1,manga,8700,r,"[{'id': 569, 'name': 'MAPPA'}]",140,,NIL,2024.0,fall,745,1340,280,124,22189,24678.0,0.9836,0.0164
781,Meitantei Conan Movie 03: Seikimatsu no Majutsushi,1999-04-17,1999-04-17,"Kaitou Kid dares to challenge the police once more, setting his sights on the Russian Imperial Easter Egg. With the date, time, and place, the Osaka police force scrambles to stop him. But this time, Kid may have bitten off more than he can chew—Conan Edogawa, Heiji Hattori, and numerous others are also trying to get their hands on the jeweled egg.

As the race for possession of the egg escalates, a string of murders threatens those after it, and at the same time the tragic truth behind the Romanov Dynasty is finally revealed. At the center of these developments, it is up to Conan to solve the gruesome murders and catch Kid, all while protecting those close to him and concealing his identity.

[Written by MAL Rewrite]",8.03,625,2764,68395,41428,white,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 39, 'name': 'Detective'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}]",1,manga,6000,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",141,,NIL,1999.0,spring,834,62359,315,360,4523,68391.0,0.9901,0.0099
41781,BanG Dream! Movie: Episode of Roselia - II: Song I Am.,2021-06-25,2021-06-25,no_synopsis,8.02,636,6659,10050,4355,white,movie,finished_airing,"[{'id': 19, 'name': 'Music'}]",1,mixed_media,4200,pg_13,"[{'id': 537, 'name': 'SANZIGEN'}]",145,,NIL,2021.0,spring,366,5495,142,172,3875,10050.0,0.9688,0.0312
