id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,ova_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
46431,"Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan: Dakara, Shishunki wa Owarazu ni, Seishun wa Tsuzuiteiku.",2023-04-27,2023-04-27,"Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan: Dakara, Shishunki wa Owarazu ni, Seishun wa Tsuzuiteiku. adapts selected events from the Shin bonus novels that were released with the Season 3 BDs. ",7.73,1198,1971,116453,30120,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 64, 'name': 'Love Polygon'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",1,light_novel,1416,pg_13,"[{'id': 91, 'name': 'feel.'}]",99,,NIL,2023.0,spring,1967,42334,671,330,71139,116441.0,0.9914,0.0086
1520,Black Jack,1993-12-21,2011-12-16,"Kuroo Hazama, also known as ""Black Jack,"" is a legend in the medical world. Famous for being one of the best, as well as not having a license, Hazama and his assistant Pinoko save countless lives that other doctors cannot... for a price; an exorbitant price, in fact, which causes many to view the genius as greedy and heartless. Despite these claims, however, none can deny his skill and the lengths that he will go to treat his patients. This dark medical drama tells the story of the ominous and mysterious world of underground medicine as Black Jack risks his life to cure some of the most bizarre diseases imaginable, even if it means breaking every law in the process.

[Written by MAL Rewrite]",7.73,1203,3601,42253,12697,white,ova,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 67, 'name': 'Medical'}, {'id': 7, 'name': 'Mystery'}, {'id': 40, 'name': 'Psychological'}, {'id': 27, 'name': 'Shounen'}, {'id': 41, 'name': 'Suspense'}]",12,manga,3000,r+,"[{'id': 200, 'name': 'Tezuka Productions'}]",100,,NIL,1993.0,fall,3367,15202,2053,1538,20086,42246.0,0.915,0.085
978,Change!! Getter Robo: Sekai Saigo no Hi,1998-08-25,1999-05-25,"Dr. Saotome returns from the dead after being seemingly murdered by Getter pilot Nagare Ryoma and threatens the world with his ultimate creation: the Shin Dragon. Ryoma reluctantly teams up with his former co-pilots Jin Hayato and Tomoe Mushashi to combat Dr. Saotome. The pilots must also deal with the mysterious Invaders, aliens that have the ability to possess humans and warp their flesh to form hideous creatures.

(Source: Nihon Review)",7.73,1204,5419,16796,6790,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 14, 'name': 'Horror'}, {'id': 18, 'name': 'Mecha'}, {'id': 40, 'name': 'Psychological'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",13,manga,1491,r,"[{'id': 112, 'name': ""Brain's Base""}]",101,,NIL,1998.0,summer,881,8227,523,453,6708,16792.0,0.9419,0.0581
44248,Fate/Grand Carnival,2020-12-31,2021-10-13,"The first episode of ""season"" one was pre-aired on the Fate Project New Year's Eve TV Special 2020 program. ",7.73,1208,3028,57898,23749,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 20, 'name': 'Parody'}]",4,game,900,pg_13,"[{'id': 456, 'name': 'Lerche'}]",102,,NIL,2020.0,fall,9860,24901,3012,891,19221,57885.0,0.9326,0.0674
1007,Ranma ½ OVA,1993-10-21,1994-08-19,"Ranma Saotome continues his search for a way to become a normal teenage boy again. He gets into many hilarious situations involving the many girls in his life. One of the biggest challenges is overcoming the proposals from others who have found a suitable bride for Ranma. But he has his own worries and must muster up the best of his wits and martial arts to keep his sanity. It's not easy being desired by so many women (and men) and not breaking hearts of a few along the way. He just might be able to find it in his heart to confess to Akane or simply find another excuse that he can't marry such a tomboy girl. 

(Source: ANN)",7.73,1218,3922,35215,17349,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 65, 'name': 'Magical Sex Shift'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}]",6,manga,1800,pg_13,"[{'id': 37, 'name': 'Studio Deen'}, {'id': 2256, 'name': 'Kitty Film Mitaka Studio'}]",103,,NIL,1993.0,fall,955,26153,609,414,7079,35210.0,0.9709,0.0291
18619,Girls & Panzer: Kore ga Hontou no Anzio-sen desu!,2014-07-25,2014-07-25,"After a brilliant victory over Saunders University High School, girls from Ooarai Girls Academy now have to face Italian-themed Anzio Girls High School in the second round of the 63rd National High School Sensha-Dou Tournament. The high-spirited girls from Anzio, led by the charismatic Chiyomi Anzai, advance toward the battle equipped with baffling tactics and a secret weapon.

Ooarai will soon find out that what seemed to be a mere formality might take an unexpected and possibly disastrous turn. Whether they will win the match, or lose and doom their school to a closure, is still on a knife-edge.

[Written by MAL Rewrite]
",7.72,1237,3259,50435,28657,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 52, 'name': 'CGDCT'}, {'id': 38, 'name': 'Military'}, {'id': 23, 'name': 'School'}]",1,original,2264,pg_13,"[{'id': 60, 'name': 'Actas'}]",104,,NIL,2014.0,summer,896,40398,359,260,8517,50430.0,0.9877,0.0123
5781,Isekai no Seikishi Monogatari,2009-05-22,2010-05-26,"Kenshi Masaki has been kidnapped and brought to the world of Geminar by a mysterious group. To get back home, he agrees to help them assassinate the newly crowned empress of the Shtrayu Empire, Lashara Aasu XXVIII, using a giant robot called a Sacred Mechanoid.
 
As her army fights them off, Lashara takes note of Kenshi's abilities and demands that her attacker be captured alive, only to find out that the pilot is male which is extremely rare on Geminar. Believing it to be a waste to kill him, she makes Kenshi her attendant.
 
As the empress' new servant, Kenshi is required to accompany Lashara to the Holy Land, an academy where Sacred Mechanoid pilots hone their skills. His arrival attracts attention, but Kenshi is unaware that something sinister is brewing within the academy and it could plunge the entire world into war.

[Written by MAL Rewrite]",7.72,1241,1225,206915,85244,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 10, 'name': 'Fantasy'}, {'id': 35, 'name': 'Harem'}, {'id': 62, 'name': 'Isekai'}, {'id': 18, 'name': 'Mecha'}, {'id': 23, 'name': 'School'}]",13,original,2715,r+,"[{'id': 83, 'name': 'AIC Spirits'}, {'id': 89, 'name': 'BeSTACK'}]",105,,NIL,2009.0,spring,14986,111936,5737,6704,67497,206860.0,0.9399,0.0601
31483,"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page",2016-01-05,2016-01-05,Bundled with the limited edition 15th volume of the manga.,7.71,1242,2473,82292,40489,white,ova,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}]",1,manga,1441,pg_13,"[{'id': 4, 'name': 'Bones'}]",106,,NIL,2016.0,winter,1763,62174,754,418,17172,82281.0,0.9858,0.0142
474,Macross Plus,1994-08-25,1995-06-25,"The year is 2040 and the galaxy is flourishing with several colonies and advanced technology. AI is near perfection and the current top idol is the near-completed Virturoid Idol Sharon Apple. All that is missing are her actual feelings, which instead are supplied by Myung Fang Lone. Sharon's debut concert is on planet Eden, where at the same time, fighter pilots Isamu Dyson and Guld Bowman battle over air superiority for the ""Supernova Project."" Isamu, Guld and Myung were once childhood friends, but after an accident seven years ago, they went their own separate ways. With Myung back in the picture, the old disputes are once again awakened. And when an unstable and illegal AI technique is installed in Sharon, the situation is worsened. 

(Source: ANN)",7.71,1254,3245,50738,23249,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",4,original,2340,r,"[{'id': 110, 'name': 'Triangle Staff'}]",107,,NIL,1994.0,summer,1597,29913,758,530,17931,50729.0,0.9746,0.0254
20767,Noragami OVA,2014-02-17,2014-07-17,"Hiyori Iki is excited to start high school alongside her two middle school friends, but ""Delivery God"" Yato seems to have other plans for the day. Will Hiyori be able to make a good impression on her first day? Or will Yato cost her a happy high school life?

On another day, Hiyori decides to take advantage of the beautiful weather and invites a number of people to gaze at the cherry blossoms, including the fearsome combat god, Bishamon. But how long will their blissful day last when Yato and his old rival Bishamon start to drink together? 

[Written by MAL Rewrite]",7.71,1255,767,330695,187994,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 6, 'name': 'Mythology'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",2,manga,1440,pg_13,"[{'id': 4, 'name': 'Bones'}]",108,,NIL,2014.0,winter,12997,274818,4167,1383,37313,330678.0,0.9832,0.0168
885,Tenshi no Tamago,1985-12-22,1985-12-22,"The surrealist world of Tenshi no Tamago is desolate and devoid of the bustle of traditional everyday life. Instead, the world is filled with ominous phenomena, including floating orbs populated with statues of goddesses, gargantuan army tanks that seem to move unmanned, armies of fishermen who chase after the shadows of nonexistent fish, and caverns solely decorated with glass vessels of water.

In this run-down world, a young girl takes care of a large egg and scavenges for food and drink. She encounters a mysterious man with a cross over his shoulder, who soon becomes curious about who she is and what her egg contains. They decide to explore the lost and broken landscape together, questioning each other about the nature of faith, the purpose of the world, and the origins of their lives.

[Written by MAL Rewrite]",7.71,1260,1527,161758,63040,white,ova,finished_airing,"[{'id': 5, 'name': 'Avant Garde'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}]",1,original,4260,pg_13,"[{'id': 37, 'name': 'Studio Deen'}]",109,,NIL,1985.0,fall,4470,79754,1698,851,74972,161745.0,0.9842,0.0158
25303,Haikyuu!! Lev Genzan!,2015-03-04,2015-03-04,"Nekoma High School's volleyball team recruits a new member: the half-Japanese, half-Russian Lev Haiba. Though the self-proclaimed ace is blessed with great height, he lacks basic volleyball techniques. This gives the team's setter, Kenma Kozume, a hard time when matching up with him.
 
To everyone's surprise, Nekoma's coach suggests that Lev play in the Kunihira Senior High School's practice match, leaving Kenma no choice but to cooperate with the tall player. Will Kenma be able to overcome this new challenge?
 
[Written by MAL Rewrite]",7.7,1278,1724,138524,75885,white,ova,finished_airing,"[{'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}, {'id': 77, 'name': 'Team Sports'}]",1,manga,1440,pg_13,"[{'id': 10, 'name': 'Production I.G'}]",110,,NIL,2015.0,winter,1688,117155,786,499,18392,138520.0,0.9907,0.0093
31704,One Punch Man: Road to Hero,2015-12-04,2015-12-04,"Before Saitama became the man he is today, he trained and fought endlessly to become a hero. While every scuffle leaves his tracksuit uniform in tatters, he always has it mended for free thanks to his local tailor. One day, however, the tailor informs him that he must close up shop due to pressure from a local gang. Saitama decides to help him out—and gains something irreplaceable in the process.

[Written by MAL Rewrite]",7.7,1288,764,331739,189536,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}, {'id': 42, 'name': 'Seinen'}, {'id': 31, 'name': 'Super Power'}]",1,web_manga,1451,r,"[{'id': 11, 'name': 'Madhouse'}]",111,,NIL,2015.0,fall,5309,290695,1324,761,33635,331724.0,0.9937,0.0063
517,School Rumble: Ichi Gakki Hoshuu,2005-12-22,2005-12-22,"This two-part OVA is a series of shorts in relation to the School Rumble series. This OVA fills in gaps with new content between episodes from beginning to nearly the end.

(Source: ANN)",7.7,1290,2954,60890,34276,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",2,manga,1545,pg_13,"[{'id': 126, 'name': 'Studio Comet'}]",112,,NIL,2005.0,fall,1003,47924,626,401,10930,60884.0,0.9831,0.0169
15959,Nurarihyon no Mago OVA,2012-12-04,2013-03-04,"The story begins at about 100 years after the disappearance of Otome Yamabuki, Rihan Nura's first wife. Rihan has finally pulled himself together and his life returns to normal. As the head of the Nura Clan, he's busy working on building a harmonious world for humans and youkais. One day, he sees Setsura being upset so he decides to cheer her up by taking the clan to go enjoy the hot spring where Setsura makes up her mind to tell Rihan that she met Otome once after she left him about 100 years ago. She tells him the message that Otome left for him and the truth is...? 

(Source: Mangahere.com) ",7.69,1296,4580,25469,10797,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 6, 'name': 'Mythology'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",2,manga,1413,r+,"[{'id': 37, 'name': 'Studio Deen'}]",113,,NIL,2012.0,fall,802,17244,374,201,6845,25466.0,0.9774,0.0226
28069,Shigatsu wa Kimi no Uso: Moments,2015-05-15,2015-05-15,"The rivalry between three piano geniuses in Towa Hall starts with the prodigy Kousei Arima. While his emotive first performance enamors the free-spirited Emi Igawa, Kousei eventually evolves his technique to become exact and precise, finding himself a new follower in the eccentric Takeshi Aiza. Unbeknownst to outsiders, the two other players begin to target Kousei with their respective performances. Emi attempts to convert Kousei back to his old self with her vibrant playing, while Aiza turns his admiration for Kousei into motivation to beat him at his own game.

[Written by MAL Rewrite]",7.69,1301,2010,113504,63326,white,ova,finished_airing,"[{'id': 19, 'name': 'Music'}, {'id': 27, 'name': 'Shounen'}]",1,manga,1394,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",114,,NIL,2015.0,spring,1565,90189,854,444,20444,113496.0,0.9886,0.0114
37773,"Yuru Yuri,",2019-09-18,2019-09-18,"Akari Akaza, Chinatsu Yoshikawa, Kyouko Toshinou, and Yui Funami return to commemorate an exciting occasion! Despite their initial bizarre celebration ideas, they decide to hold a party at their Amusement Club room. With the help of friends from the Student Council, they start preparing for the big day—with a surprise planned for a special someone.

Join the girls as they work together to create an enjoyable and memorable party, all the while interacting with one another with their cute and unique quirks.

[Written by MAL Rewrite]",7.69,1307,4018,33769,12855,gray,ova,finished_airing,"[{'id': 52, 'name': 'CGDCT'}, {'id': 4, 'name': 'Comedy'}, {'id': 57, 'name': 'Gag Humor'}, {'id': 26, 'name': 'Girls Love'}, {'id': 23, 'name': 'School'}]",1,manga,1900,pg_13,"[{'id': 1087, 'name': 'Lay-duce'}]",115,,NIL,2019.0,summer,816,18531,314,249,13858,33768.0,0.9833,0.0167
36214,Asagao to Kase-san.,2018-06-09,2018-06-09,"Yui Yamada, a high school girl with a fondness for plants and gardening, starts dating Tomoka Kase, the ace of her school's track team. Yui is shy, girly, and has never been in a relationship. On the other hand, Tomoka is vivacious, tomboyish, and popular among her friends. Despite being different in so many ways, they try to understand and support each other while experiencing the rush of exhilaration that accompanies the magic of first love.

Asagao to Kase-san is a heartwarming tale of two girls dealing with their ever-increasing feelings for each other along with other concerns that plague the hearts of maidens in love.

[Written by MAL Rewrite]",7.69,1308,1893,123119,51889,white,ova,finished_airing,"[{'id': 26, 'name': 'Girls Love'}, {'id': 23, 'name': 'School'}, {'id': 25, 'name': 'Shoujo'}]",1,manga,3480,pg_13,"[{'id': 218, 'name': 'Zexcs'}]",116,,NIL,2018.0,spring,4112,66364,1183,635,50810,123104.0,0.9852,0.0148
