id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,source,average_episode_duration,rating,background,studios,statistics,movie_ranking
6624,Kara no Kyoukai Remix: Gate of Seventh Heaven,"{'medium': 'https://cdn.myanimelist.net/images/anime/11/15175.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/11/15175l.jpg'}",2009-03-14,2009-03-14,"In August of 1995, Mikiya Kokutou meets a young kimono-clad woman named Shiki Ryougi. When he finds out that they go to the same school, he attempts to befriend her. Though her upbringing is unconventional and she herself is strange, Mikiya is not deterred, and Shiki gradually opens up to him. But Mikiya's life will be changed forever by this simple meeting, and in ways that he never imagined, as he begins to see a deadly side to his new friend...

[Written by MAL Rewrite]",7.53,1815,3294,49443,20814,white,2009-06-15T20:22:39+00:00,2024-10-08T17:57:56+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 7, 'name': 'Mystery'}, {'id': 22, 'name': 'Romance'}, {'id': 41, 'name': 'Suspense'}]",1,"{'year': 2009, 'season': 'winter'}",light_novel,3688,r,,"[{'id': 43, 'name': 'ufotable'}]","{'status': {'watching': '1160', 'completed': '29594', 'on_hold': '706', 'dropped': '412', 'plan_to_watch': '17568'}, 'num_list_users': 49440}",418
35984,Mahou Shoujo Lyrical Nanoha: Detonation,"{'medium': 'https://cdn.myanimelist.net/images/anime/1084/93086.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1084/93086l.jpg'}",2018-10-19,2018-10-19,"During a rash attempt to save her father and her dying home planet of Eltria, Kyrie Florian is betrayed by her childhood friend, Iris. Furthermore, the power Kyrie has gathered from Nanoha Takamachi and the other Earth protectors cannot be used to help her father.

Iris casts the despairing Kyrie aside, having acquired what she desired to exact revenge on Yuri Eberwein, a powerful being who lies dormant on Earth. Left to pick up the pieces, Nanoha and her allies must confront the troublesome Iris to uncover the truth and stop the conflict between her and Yuri.

However, amidst the raging battles, a much more dangerous threat lingers in the shadows. No matter the obstacle, Nanoha remains diligent and does not hesitate to help those in need with her magic.

[Written by MAL Rewrite]",7.53,1818,6725,9838,3580,white,2017-07-22T02:56:59+00:00,2023-04-12T13:58:14+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 66, 'name': 'Mahou Shoujo'}, {'id': 31, 'name': 'Super Power'}]",1,"{'year': 2018, 'season': 'fall'}",original,6660,pg_13,"Mahou Shoujo Lyrical Nanoha: Detonation was released on Blu-ray and DVD in Japan on June 19, 2019.","[{'id': 1569, 'name': 'Seven Arcs Pictures'}]","{'status': {'watching': '300', 'completed': '4870', 'on_hold': '129', 'dropped': '168', 'plan_to_watch': '4369'}, 'num_list_users': 9836}",419
14407,Persona 3 the Movie 1: Spring of Birth,"{'medium': 'https://cdn.myanimelist.net/images/anime/6/55287.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/6/55287l.jpg'}",2013-11-23,2013-11-23,"At the stroke of midnight, the Dark Hour appears—a secret hour which most are unaware of. Those not trapped in coffins during this time, unfortunate enough to find themselves conscious, are met by dangerous creatures known as Shadows. A select few, however, possess the potential to wield Persona: a special power used to defeat these beings. This secret group is called SEES (Specialized Extracurricular Execution Squad), and their mission is to uncover the reason behind the Dark Hour's appearance.

Only a short while after transfer student Makoto Yuuki begins his residency at Iwatodai Dorm, his Persona awakens after an attack by a strong Shadow. Now recruited into the ranks of SEES, he begins fighting alongside his comrades, as only they can protect humanity from Shadows and prevent the anomaly that is the Dark Hour.

[Written by MAL Rewrite]",7.53,1825,1879,123858,65240,white,2012-06-09T12:33:55+00:00,2024-10-02T16:47:48+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 31, 'name': 'Super Power'}, {'id': 37, 'name': 'Supernatural'}]",1,"{'year': 2013, 'season': 'fall'}",game,5880,r,,"[{'id': 88, 'name': 'AIC ASTA'}]","{'status': {'watching': '2561', 'completed': '85635', 'on_hold': '931', 'dropped': '667', 'plan_to_watch': '34053'}, 'num_list_users': 123847}",420
37807,Princess Principal: Crown Handler Movie 1,"{'medium': 'https://cdn.myanimelist.net/images/anime/1543/119200.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1543/119200l.jpg'}",2021-02-11,2021-02-11,"A failed assassination attempt on the Kingdom of Albion's queen causes spies on all sides to be questioned on their loyalty to their respective alliances. Amid the increasing tensions, Ange le Carré, Dorothy, Charlotte, and Chise Toudou have returned with a new assignment: to collect an antique bookstore owner held captive at the kingdom's prison. However, this simple mission is soon followed by fear when Control assigns the team to investigate a suspected double agent within the royal family. 

Ange and the other members of Team White Pigeon must face betrayal and bloodshed as they attempt to make contact with another spy while aware of only one thing: their codename, Bishop.

[Written by MAL Rewrite]
",7.53,1826,3502,44266,9840,white,2018-04-29T11:58:39+00:00,2023-01-19T22:45:12+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 13, 'name': 'Historical'}, {'id': 7, 'name': 'Mystery'}]",1,"{'year': 2021, 'season': 'winter'}",original,3225,r,"Princess Principal: Crown Handler Movie 1 was released on Blu-ray as Princess Principal: Crown Handler - Part 1 by Sentai Filmworks on March 15, 2022.","[{'id': 60, 'name': 'Actas'}]","{'status': {'watching': '1150', 'completed': '13007', 'on_hold': '508', 'dropped': '227', 'plan_to_watch': '29367'}, 'num_list_users': 44259}",421
9790,Sora no Otoshimono: Tokeijikake no Angeloid,"{'medium': 'https://cdn.myanimelist.net/images/anime/1551/112732.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1551/112732l.jpg'}",2011-06-25,2011-06-25,"Movie adaptation of the Sora no Otoshimono manga, based on Kazane Hiyori's arc.",7.53,1832,1755,135582,72386,gray,2010-11-07T14:21:14+00:00,2024-11-22T09:00:17+00:00,movie,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",1,"{'year': 2011, 'season': 'spring'}",manga,5824,r,,"[{'id': 88, 'name': 'AIC ASTA'}]","{'status': {'watching': '2865', 'completed': '104328', 'on_hold': '1235', 'dropped': '983', 'plan_to_watch': '26164'}, 'num_list_users': 135575}",422
34374,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 1 - Tomodachi,"{'medium': 'https://cdn.myanimelist.net/images/anime/5/86481.webp', 'large': 'https://cdn.myanimelist.net/images/anime/5/86481l.webp'}",2017-03-18,2017-03-18,"The first movie in the Washio Sumi no Shou trilogy.
",7.53,1840,5550,15778,5922,white,2016-11-13T08:17:47+00:00,2024-10-05T17:28:14+00:00,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 66, 'name': 'Mahou Shoujo'}]",1,"{'year': 2017, 'season': 'winter'}",light_novel,2880,pg_13,,"[{'id': 418, 'name': 'Studio Gokumi'}]","{'status': {'watching': '570', 'completed': '8040', 'on_hold': '257', 'dropped': '233', 'plan_to_watch': '6676'}, 'num_list_users': 15776}",423
2498,Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi,"{'medium': 'https://cdn.myanimelist.net/images/anime/1140/94409.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1140/94409l.jpg'}",1995-03-04,1995-03-04,"After losing the titanic match against Kainan High, Team Shohoku and a newly shaven Hanamichi Sakuragi are challenged to an exhibition match by virtual basketball unknowns Ryoukufu High. Coach Anzai sees this as an opportunity for Shohoku to regain their confidence, but Ryoukufu are revealed to have a newly assembled championship calibre lineup and may give Sakuragi & Co their toughest test yet.

(Source: ANN)",7.52,1842,5221,18493,9191,white,2007-05-20T19:52:30+00:00,2022-04-08T20:55:37+00:00,movie,finished_airing,"[{'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}, {'id': 77, 'name': 'Team Sports'}]",1,"{'year': 1995, 'season': 'winter'}",manga,2400,pg_13,,"[{'id': 18, 'name': 'Toei Animation'}]","{'status': {'watching': '339', 'completed': '13190', 'on_hold': '227', 'dropped': '207', 'plan_to_watch': '4529'}, 'num_list_users': 18492}",424
522,Metropolis,"{'medium': 'https://cdn.myanimelist.net/images/anime/4/75601.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/4/75601l.jpg'}",2001-05-26,2001-05-26,"In the great city of Metropolis, severe community structures and prejudice dominate a world where humans and robots live together. Unrest and violence increase with each new day.

Searching for the scientist Dr. Laughton, suspected to violate human rights by trading organs, the Japanese detective Shunsaku Ban and his nephew Kenichi arrive at Metropolis. In the scientist's laboratory, Kenichi discovers a girl without any memory of her past life. He decides to help her, so they run away together. His uncle follows him and penetrates the dark secrets of the city to find Duke Red, the man ruling from the shadows. Meanwhile, Kenichi desperately tries to protect the mysterious girl from the people hunting her. However, Duke Red and his adoptive son have their own deep reasons for chasing the girl. These reasons are connected to her true identity and the struggle for the domination of Metropolis...

[Written by MAL Rewrite]",7.52,1865,2021,112659,46596,white,2006-01-05T16:40:47+00:00,2022-04-17T13:03:37+00:00,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 39, 'name': 'Detective'}, {'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2001, 'season': 'spring'}",manga,6540,pg_13,,"[{'id': 11, 'name': 'Madhouse'}]","{'status': {'watching': '2549', 'completed': '60394', 'on_hold': '1178', 'dropped': '661', 'plan_to_watch': '47867'}, 'num_list_users': 112649}",425
9979,Precure All Stars Movie DX3: Mirai ni Todoke! Sekai wo Tsunagu☆Nijiiro no Hana,"{'medium': 'https://cdn.myanimelist.net/images/anime/1539/94597.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1539/94597l.jpg'}",2011-03-19,2011-03-19,Precure 10th Anniversary Movie and 3rd Precure All Stars DX. Enemies are from all the Precure works. ,7.52,1869,7787,6829,3131,white,2010-12-08T16:47:13+00:00,2024-10-05T19:51:32+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 66, 'name': 'Mahou Shoujo'}]",1,"{'year': 2011, 'season': 'winter'}",original,4284,g,,"[{'id': 18, 'name': 'Toei Animation'}]","{'status': {'watching': '176', 'completed': '4512', 'on_hold': '94', 'dropped': '174', 'plan_to_watch': '1870'}, 'num_list_users': 6826}",426
33034,Kiniro Mosaic: Pretty Days,"{'medium': 'https://cdn.myanimelist.net/images/anime/11/81607.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/11/81607l.jpg'}",2016-11-12,2016-11-12,"The episode is set during a school festival where Shinobu is assigned to write a script and make outfits for her class play. Youko and Alice notice that Shinobu is sleepy every morning and are worried that she might be getting tired of all the work. Will Shinobu be able to successfully complete all her tasks in time?

(Source: MAL News)",7.51,1872,4517,26290,11300,white,2016-03-26T06:46:52+00:00,2023-09-09T08:55:37+00:00,movie,finished_airing,"[{'id': 52, 'name': 'CGDCT'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2016, 'season': 'fall'}",4_koma_manga,3000,pg_13,,"[{'id': 418, 'name': 'Studio Gokumi'}, {'id': 1299, 'name': 'AXsiZ'}]","{'status': {'watching': '761', 'completed': '15180', 'on_hold': '340', 'dropped': '225', 'plan_to_watch': '9782'}, 'num_list_users': 26288}",427
462,One Piece Movie 04: Dead End no Bouken,"{'medium': 'https://cdn.myanimelist.net/images/anime/1100/116767.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1100/116767l.webp'}",2003-03-01,2003-03-01,"Luffy and crew arrive at the harbour of Anabaru. The local casino is holding a competition in which the winner will obtain a huge monetary reward if he reaches the finishing line first. Nami is elated and decides to participate in the competition. However, there is a conspiracy going behind the competition and the mastermind is an ex-military commander, Gasparde. His plan is to lure all the pirates to the military base and send them to their deaths. Luffy and gang have to overcome the numerous tests and tribulations along the way to complete this dead-end adventure.

(Source: ANN)",7.51,1876,2059,109678,60515,white,2005-12-31T04:23:27+00:00,2022-04-16T21:48:25+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2003, 'season': 'winter'}",manga,5700,pg_13,,"[{'id': 18, 'name': 'Toei Animation'}]","{'status': {'watching': '1496', 'completed': '93220', 'on_hold': '658', 'dropped': '445', 'plan_to_watch': '13842'}, 'num_list_users': 109661}",428
39921,Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow - Manner Movie,"{'medium': 'https://cdn.myanimelist.net/images/anime/1018/122070.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1018/122070l.jpg'}",2018-10-06,2018-10-06,"Subaru Natsuki finally gets to take a breather, but he does not waste any time as he prepares for a date with his beloved Emilia. He scouts the nearby village for the right dating spot, and with the help of the village children, he finds a wonderful location. With that, he is well prepared for his date! Unfortunately for Subaru, cold weather suddenly sweeps across Roswaal's mansion on his important day, leaving him with no choice but to postpone the date. Overnight, it becomes even colder and unbearable. Subaru must get to the bottom of this because, at this rate, his date will be the least of his worries.

(Source: Apple TV)",7.51,1880,3153,53611,23970,white,2019-06-07T23:12:49+00:00,2024-03-06T12:09:50+00:00,movie,finished_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 62, 'name': 'Isekai'}]",1,"{'year': 2018, 'season': 'fall'}",light_novel,221,g,,"[{'id': 443, 'name': 'Studio PuYUKAI'}]","{'status': {'watching': '1562', 'completed': '36022', 'on_hold': '569', 'dropped': '618', 'plan_to_watch': '14837'}, 'num_list_users': 53608}",429
10715,Towa no Quon 4: Guren no Shoushin,"{'medium': 'https://cdn.myanimelist.net/images/anime/1014/94473.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1014/94473l.webp'}",2011-09-10,2011-09-10,The story follows a boy named Quon and others who suddenly wake up with supernatural powers.,7.51,1888,3815,37579,19150,white,2011-05-17T18:19:54+00:00,2024-11-04T13:23:36+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 31, 'name': 'Super Power'}]",1,"{'year': 2011, 'season': 'summer'}",original,2880,pg_13,,"[{'id': 4, 'name': 'Bones'}]","{'status': {'watching': '714', 'completed': '27015', 'on_hold': '336', 'dropped': '225', 'plan_to_watch': '9285'}, 'num_list_users': 37575}",430
