id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,source,average_episode_duration,rating,background,studios,statistics,ova_ranking
11917,Major: World Series,"{'medium': 'https://cdn.myanimelist.net/images/anime/5/75220.webp', 'large': 'https://cdn.myanimelist.net/images/anime/5/75220l.webp'}",2011-12-16,2012-01-18,"Gorou Shigeno's journey with the Indiana Hornets continues as they seek to win the prestigious World Series. However, after an unexpected accident during the match with his fated rival, his quest in becoming the world's best becomes more challenging. Undaunted, Gorou continues to put the weight of his dreams into every pitch he makes, and forges a path towards his desired future through high-speed pitching.

[Written by MAL Rewrite]",8.28,295,3810,37689,21289,white,2011-10-31T03:12:36+00:00,2023-01-15T04:31:13+00:00,ova,finished_airing,"[{'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}, {'id': 77, 'name': 'Team Sports'}]",2,"{'year': 2011, 'season': 'fall'}",manga,1690,pg_13,,"[{'id': 118, 'name': 'SynergySP'}]","{'status': {'watching': '776', 'completed': '29650', 'on_hold': '287', 'dropped': '434', 'plan_to_watch': '6540'}, 'num_list_users': 37687}",11
2685,Tsubasa: Tokyo Revelations,"{'medium': 'https://cdn.myanimelist.net/images/anime/4/49129.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/4/49129l.jpg'}",2007-11-16,2008-03-17,"Continuing their journey from Record Country (the place that held the book of memories), Syaoran and company land into Tokyo Country, a blood-filled country under war from opposing factions for natural resources and survival. While reluctantly involved in the race to live, the group faces their own problems as certain revelations are made, changing their journey forever.

A shocking betrayal and a battle that risks all of their lives. After this revelation, they will never be the same again.",8.26,319,2224,97503,45802,white,2007-06-19T16:19:49+00:00,2023-08-02T04:36:11+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}]",3,"{'year': 2007, 'season': 'fall'}",manga,1490,r,"Bundled with the limited editions of the 21st, 22nd, and 23rd volumes of the Tsubasa Chronicle manga.","[{'id': 10, 'name': 'Production I.G'}]","{'status': {'watching': '2664', 'completed': '63842', 'on_hold': '1587', 'dropped': '1140', 'plan_to_watch': '28265'}, 'num_list_users': 97498}",12
139,Hunter x Hunter: Greed Island Final,"{'medium': 'https://cdn.myanimelist.net/images/anime/1/139.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1/139l.webp'}",2004-03-03,2004-08-18,"Continuing with their adventure at Greed Island, Gon and Killua train furiously under the guidance of Biscuit for better preparation at attempting the game. With their abilities vastly improving and the threat of player killers menacing Greed Island, Gon and company continue the game despite the dangers that they will face with the game activities and encounters with other players. Based on the manga by Togashi Yoshihiro.",8.25,325,1631,149244,80481,white,2005-11-11T14:51:31+00:00,2023-01-17T04:12:48+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",14,"{'year': 2004, 'season': 'winter'}",manga,1386,pg_13,,"[{'id': 22, 'name': 'Nippon Animation'}]","{'status': {'watching': '3204', 'completed': '122680', 'on_hold': '1156', 'dropped': '1049', 'plan_to_watch': '21147'}, 'num_list_users': 149236}",13
265,Hajime no Ippo: Mashiba vs. Kimura,"{'medium': 'https://cdn.myanimelist.net/images/anime/4/64737.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/4/64737l.jpg'}",2003-09-05,2003-09-05,"Tatsuya Kimura is beginning to feel left behind. With his friends Ippo Makunouchi and Mamoru Takamura holding the championship belt in their respective weight classes, Kimura's inability to become Japan's Junior Lightweight boxing champion eats away at him. Scheduled to fight with the current champion Ryo Mashiba, Kimura begins to train with Ippo's rival Ichirou Miyata, who previously suffered a crushing defeat from Mashiba's signature ""Hitman"" style of boxing.

But Mashiba has his own desire to hold onto the belt, hoping to soon shoot for the World title and secure financial stability for his sister Kumi. Will Kimura's overwhelming drive to prove his strength as a boxer overcome Mashiba's desperate wish to provide a better life for Kumi?

[Written by MAL Rewrite]",8.24,340,1967,116821,71965,white,2005-11-13T07:03:56+00:00,2023-01-20T15:08:05+00:00,ova,finished_airing,"[{'id': 54, 'name': 'Combat Sports'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",1,"{'year': 2003, 'season': 'summer'}",manga,3660,pg_13,,"[{'id': 11, 'name': 'Madhouse'}]","{'status': {'watching': '1955', 'completed': '98526', 'on_hold': '620', 'dropped': '474', 'plan_to_watch': '15242'}, 'num_list_users': 116817}",14
6864,xxxHOLiC Rou,"{'medium': 'https://cdn.myanimelist.net/images/anime/9/25080.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/9/25080l.jpg'}",2010-04-23,2011-03-09,"Ten years after the events of xxxHOLiC Shunmuki, a melancholic Kimihiro Watanuki has taken over the shop formerly run by the mysterious Yuuko due to a promise he made to her. His companions Maru, Moro, and Mokona live together with him in relative contentment, and some familiar faces arrive every now and then: former rival turned-steadfast friend Shizuka Doumeki, and the former psychic prodigy Kohane Tsuyuri. While Kohane studies folklore under Doumeki at university, they encounter a case that is perfect for the master of the shop.

Eventually, Watanuki receives a visit from Doumeki's grandfather, Haruka. He requests that Watanuki investigates his grandson's dreams. While inside the dream world, he discovers how their past adventures played out from Doumeki's perspective of view, leading Watanuki to discover truths from 10 years ago and secrets about the ties that bind their friendship.

[Written by MAL Rewrite]",8.18,407,2701,71397,33250,white,2009-07-22T09:04:23+00:00,2023-08-02T05:18:02+00:00,ova,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 7, 'name': 'Mystery'}, {'id': 42, 'name': 'Seinen'}, {'id': 37, 'name': 'Supernatural'}]",2,"{'year': 2010, 'season': 'spring'}",manga,2062,pg_13,Bundled with the limited editions of the 17th and 19th volumes of the xxxHOLiC manga.,"[{'id': 10, 'name': 'Production I.G'}]","{'status': {'watching': '2505', 'completed': '46350', 'on_hold': '1158', 'dropped': '604', 'plan_to_watch': '20776'}, 'num_list_users': 71393}",15
138,Hunter x Hunter: Greed Island,"{'medium': 'https://cdn.myanimelist.net/images/anime/1902/122320.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1902/122320l.jpg'}",2003-02-05,2003-04-16,"After the battle with the Spiders, the search for Ging continues as Gon and Killua decided to once again attempt to purchase the rare game ""Greed Island."" However, Gon came up with a better plan, which was to volunteer to complete the game for the billionaire who owned it. But some training must be done, as Gon and Killua's abilities are still at a developing stage and ""Greed Island"" is no simple game for anyone to play with. It is the infamous game that could easily lead to one's death. Based on the manga by Togashi Yoshihiro.",8.18,416,1530,161376,88391,white,2005-11-11T14:50:39+00:00,2023-01-29T18:32:45+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",8,"{'year': 2003, 'season': 'winter'}",manga,1384,pg_13,,"[{'id': 22, 'name': 'Nippon Animation'}]","{'status': {'watching': '3529', 'completed': '134769', 'on_hold': '1204', 'dropped': '1146', 'plan_to_watch': '20721'}, 'num_list_users': 161369}",16
33323,"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru","{'medium': 'https://cdn.myanimelist.net/images/anime/4/83437.webp', 'large': 'https://cdn.myanimelist.net/images/anime/4/83437l.webp'}",2016-12-20,2016-12-20,"Nanami Momozono, current land god of Mikage Shrine, and her fox familiar Tomoe have faced many obstacles during their time together, but none so challenging as the one posed by the wealth god Ookuninushi—if Tomoe's wish to be human is granted, he must learn to live as one, and Nanami will have to return to being a human.

As the couple look to the future and reflect on their former adventures, Nanami tries to figure out their new living situation as her high school graduation approaches. But no matter the path they choose to walk, Tomoe and Nanami's love will endure.

[Written by MAL Rewrite]",8.16,447,2772,68224,34333,white,2016-05-20T14:14:42+00:00,2022-10-31T01:00:41+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 6, 'name': 'Mythology'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}]",1,"{'year': 2016, 'season': 'fall'}",manga,769,pg_13,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '1492', 'completed': '52958', 'on_hold': '492', 'dropped': '321', 'plan_to_watch': '12957'}, 'num_list_users': 68220}",17
49521,Non Non Biyori Nonstop: Bukatsu wo Ganbatta,"{'medium': 'https://cdn.myanimelist.net/images/anime/1984/120788.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1984/120788l.jpg'}",2022-03-23,2022-03-23,"Beginning her academic journey as a first grader, Shiori comes face to face with the aspect of school she has heard alarming rumors about—homework! However, her worries quickly turn into excitement as the Asahigaoka girls agree to work together to complete their assignments at Komari and Natsumi Koshigaya's house. Their plan appears to be successful until an all-too-familiar feeling of procrastination creates a rowdy distraction for Natsumi.

On another day, Natsumi asks her teacher Kazuho Miyauchi if she can form and lead a new badminton school club. While the lack of funding and equipment proves to be a major setback, it does not stop Natsumi and the other girls from asking the candy store owner Kaede Kagayama for some help. During their spontaneous badminton practice, a minor accident leads Kaede to reminisce about a memorable day when she babysat Renge Miyauchi.

[Written by MAL Rewrite]
",8.15,461,4741,23559,10854,white,2021-08-01T10:12:01+00:00,2022-06-28T20:11:58+00:00,ova,finished_airing,"[{'id': 52, 'name': 'CGDCT'}, {'id': 63, 'name': 'Iyashikei'}, {'id': 42, 'name': 'Seinen'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2022, 'season': 'winter'}",manga,1320,pg_13,Non Non Biyori Nonstop OVA was bundled with the special edition release of Non Non Biyori Remember.,"[{'id': 300, 'name': 'SILVER LINK.'}]","{'status': {'watching': '695', 'completed': '14868', 'on_hold': '287', 'dropped': '138', 'plan_to_watch': '7569'}, 'num_list_users': 23557}",18
9890,Major: Message,"{'medium': 'https://cdn.myanimelist.net/images/anime/11/75219.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/11/75219l.jpg'}",2010-12-17,2010-12-17,"Thirteen years after achieving major success with the Indiana Hornets, Gorou Honda's career as a pitcher ended abruptly after sustaining a horrible injury. Inspired by his father, who continued playing baseball despite major setbacks, Gorou plans to restart his baseball career and play in a new position. However, his strong dedication to train has puzzled his family, especially his young daughter Izumi, who is frustrated with the absence of her father from her lives. Faced by another tough obstacle, Gorou once again decides to prove his resolve through his beloved sport.

[Written by MAL Rewrite]",8.14,465,4145,31588,18168,white,2010-11-23T10:40:10+00:00,2023-03-04T20:15:20+00:00,ova,finished_airing,"[{'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}, {'id': 77, 'name': 'Team Sports'}]",1,"{'year': 2010, 'season': 'fall'}",manga,1440,pg_13,,"[{'id': 118, 'name': 'SynergySP'}]","{'status': {'watching': '574', 'completed': '25051', 'on_hold': '216', 'dropped': '332', 'plan_to_watch': '5411'}, 'num_list_users': 31584}",19
3371,Ginga Eiyuu Densetsu Gaiden,"{'medium': 'https://cdn.myanimelist.net/images/anime/9/28463.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/9/28463l.jpg'}",1998-02-09,1998-09-26,"Ginga Eiyuu Densetsu Gaiden is the first of two OVA adaptations of side stories from the Ginga Eiyuu Densetsu novel series. This first adaptation follows the achievements of Reinhard von Müsel and Siegfried Kircheis of the Galactic Empire before the fateful Battle of Astarte.

The Silver-White Valley 
Reinhard and Kircheis graduate from their military academy and are immediately sent to the frozen frontier planet Kapche-Lanka. Unbeknownst to them, their new superior schemes to kill Reinhard on behalf of a rival of Reinhard's sister Annerose von Grünewald.

Dreams of the Morning, Songs of the Night
Reinhard and Kircheis are assigned to the Imperial Military Police, where they uncover the corrupt and oppressive practices of the Empire's law enforcement. They are soon ordered to investigate the murder of a student at their alma mater.

Dishonor 
As Reinhard awaits the bestowal of his new title of Count von Lohengramm, he sends Kircheis to the artificial resort satellite Kreuznach III for a vacation. Restless from the lack of work, Kircheis assists the local police with a drug trafficking case related to an attack on a disgraced former Vice Admiral.

A Hundred Billion Stars, a Hundred Billion Lights 
While Reinhard is still a commodore in charge of only a single squadron, he laments the incompetence of his superiors during a battle against the Free Planets Alliance. Amassing military successes under the direct command of Vice Admiral Richard von Grimmelshausen, Reinhard repeatedly clashes with Hermann von Lüneburg, a commodore and former regimental commander of the Alliance's infamous Rosen Ritter.

[Written by MAL Rewrite]",8.14,471,4603,25122,9238,white,2007-11-07T21:45:06+00:00,2023-01-30T15:16:52+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",24,"{'year': 1998, 'season': 'winter'}",novel,1605,r+,,"[{'id': 1269, 'name': 'K-Factory'}]","{'status': {'watching': '1151', 'completed': '11399', 'on_hold': '772', 'dropped': '432', 'plan_to_watch': '11364'}, 'num_list_users': 25118}",20
49053,Given: Uragawa no Sonzai,"{'medium': 'https://cdn.myanimelist.net/images/anime/1031/115154.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1031/115154l.jpg'}",2021-12-01,2021-12-01,"Since the night of ""given's"" first live performance, the relationship between Mafuyu Satou and Ritsuka Uenoyama has been smooth sailing. Their shared love of music reinforces their bond, and every moment spent together makes them more inseparable. Nevertheless, there will come times when they will suffer setbacks, with both of them consumed by their inner turmoil.

[Written by MAL Rewrite]
",8.13,473,2288,93042,40159,gray,2021-05-26T13:22:21+00:00,2023-09-07T08:03:25+00:00,ova,finished_airing,"[{'id': 28, 'name': 'Boys Love'}, {'id': 8, 'name': 'Drama'}, {'id': 19, 'name': 'Music'}, {'id': 23, 'name': 'School'}]",1,"{'year': 2021, 'season': 'fall'}",manga,1345,pg_13,Given: Uragawa no Sonzai is bundled with the special edition of the seventh volume of the manga. It includes scenes that were not shown in Given Movie.,"[{'id': 456, 'name': 'Lerche'}]","{'status': {'watching': '1288', 'completed': '58863', 'on_hold': '419', 'dropped': '359', 'plan_to_watch': '32112'}, 'num_list_users': 93041}",21
30370,Akatsuki no Yona OVA,"{'medium': 'https://cdn.myanimelist.net/images/anime/8/75974.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/75974l.jpg'}",2015-09-18,2016-12-20,"At a remote hot springs lodge, Yona and the team rest. The boys are taking a bath with the exception of Ki-ja, who looks troubled. Jae-ha takes this chance to tease him, unwittingly finding a mark linked to the previous White Dragon—whom coincidentally is also Ki-ja's father—prompting Ki-ja to recall their complicated relationship.

In another time and place, Son Hak and the dragons banter as they hold a drinking contest. As they start to doze off one-by-one, Zeno dreams of his past, where his abilities and experiences, both as a person and as the Yellow Dragon, are revealed.

[Written by MAL Rewrite]",8.1,509,1716,139132,72466,white,2015-03-20T07:10:40+00:00,2024-11-18T21:56:39+00:00,ova,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 25, 'name': 'Shoujo'}]",3,"{'year': 2015, 'season': 'summer'}",manga,1407,pg_13,,"[{'id': 1, 'name': 'Pierrot'}]","{'status': {'watching': '8846', 'completed': '99876', 'on_hold': '3740', 'dropped': '1291', 'plan_to_watch': '25370'}, 'num_list_users': 139123}",22
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,"{'medium': 'https://cdn.myanimelist.net/images/anime/4/80587.webp', 'large': 'https://cdn.myanimelist.net/images/anime/4/80587l.webp'}",2016-09-10,2017-09-09,"Angelica sends Chise some magic supplies including a present. The present turns out to be a book Chise read in her childhood. Elias asks Chise to tell him the story behind the book. Chise tells him about Miura-san and the mysterious library she found in the forest as a child.

[Written by MAL Rewrite]",8.1,516,890,289022,129640,white,2016-03-09T15:28:37+00:00,2024-10-06T18:08:55+00:00,ova,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}, {'id': 82, 'name': 'Urban Fantasy'}]",3,"{'year': 2016, 'season': 'summer'}",manga,1380,pg_13,Mahoutsukai no Yome: Hoshi Matsu Hito takes place during episode 13 of Mahoutsukai no Yome.,"[{'id': 858, 'name': 'Wit Studio'}]","{'status': {'watching': '21577', 'completed': '173581', 'on_hold': '7453', 'dropped': '4631', 'plan_to_watch': '81764'}, 'num_list_users': 289006}",23
9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,"{'medium': 'https://cdn.myanimelist.net/images/anime/12/29597.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/12/29597l.jpg'}",2011-02-23,2011-07-20,The sequel to Saint Seiya: The Lost Canvas - Meiou Shinwa.,8.1,518,2558,77543,46070,white,2010-07-04T00:54:16+00:00,2022-04-15T11:40:21+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}, {'id': 37, 'name': 'Supernatural'}]",13,"{'year': 2011, 'season': 'winter'}",manga,1480,pg_13,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '2844', 'completed': '59660', 'on_hold': '1297', 'dropped': '1084', 'plan_to_watch': '12656'}, 'num_list_users': 77541}",24
3702,Detroit Metal City,"{'medium': 'https://cdn.myanimelist.net/images/anime/3/9853.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/3/9853l.jpg'}",2008-08-08,2008-10-28,"Dominating the world of indie music, Detroit Metal City (DMC) is a popular death metal band known for its captivatingly dark and crude style. Its extravagant lead singer, Johannes Krauser II, is especially infamous as a demonic being who has risen from the fiery pits of hell itself in order to bring the world to its knees and lord over all mortals—or at least that's what he's publicized to be.

Unbeknownst to his many worshippers, Krauser II is just the alter ego of an average college graduate named Souichi Negishi. Although he is soft-spoken, peace-loving, and would rather listen to Swedish pop all day, he must participate in DMC's garish concerts in order to make ends meet. Detroit Metal City chronicles Negishi's hilarious misadventures as he attempts to juggle his hectic band life, a seemingly budding romance, and dealing with his incredibly obsessive and dedicated fans.

[Written by MAL Rewrite]",8.09,524,1180,216681,110786,white,2008-01-10T00:37:08+00:00,2024-01-05T05:09:57+00:00,ova,finished_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 4, 'name': 'Comedy'}, {'id': 57, 'name': 'Gag Humor'}, {'id': 19, 'name': 'Music'}, {'id': 20, 'name': 'Parody'}, {'id': 42, 'name': 'Seinen'}, {'id': 75, 'name': 'Showbiz'}]",12,"{'year': 2008, 'season': 'summer'}",manga,852,r,Detroit Metal City's name originated from the song Detroit Rock City by the band KISS.,"[{'id': 13, 'name': 'Studio 4°C'}]","{'status': {'watching': '7700', 'completed': '133129', 'on_hold': '5046', 'dropped': '5859', 'plan_to_watch': '64939'}, 'num_list_users': 216673}",25
6336,Kidou Senshi Gundam Unicorn,"{'medium': 'https://cdn.myanimelist.net/images/anime/12/50459.webp', 'large': 'https://cdn.myanimelist.net/images/anime/12/50459l.webp'}",2010-03-12,2014-06-06,"In the year Universal Century 0096, three years after Char Aznable's failed attempt to force human migration into space, life continues in the colonies orbiting Earth. One such colony, at Side 4, is home to Banagher Links, a 16-year-old who lives a quiet life among his classmates.

Audrey Burne, the last descendant of a great tyrannical family, takes it upon herself to steal the key to a mysterious device known as ""Laplace's Box."" It is said that the Box has the power to shape the course of the universe, and Audrey travels to Side 4 in an attempt to take it from its current holder and keep it from the Sleeves, the surviving remnant of Char Aznable's  Neo-Zeon. In her search, she stumbles across Banagher and changes his life forever.

When Side 4 comes under the attack of the Sleeves and its prolific fighters Marida Cruz and Full Frontal, Banagher takes control of the newly built Gundam Unicorn to defend his friends and protect the fate of humankind.

[Written by MAL Rewrite]
",8.09,530,2159,101920,52084,white,2009-04-09T01:24:25+00:00,2024-11-26T18:46:52+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",7,"{'year': 2010, 'season': 'winter'}",novel,3770,pg_13,"Mobile Suit Gundam Unicorn was awarded the Tokyo Anime Award in the OVA category twice in a row, in 2011 and 2012.","[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '11180', 'completed': '58915', 'on_hold': '5091', 'dropped': '2399', 'plan_to_watch': '24328'}, 'num_list_users': 101913}",26
4938,Tsubasa: Shunraiki,"{'medium': 'https://cdn.myanimelist.net/images/anime/9/33841.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/9/33841l.jpg'}",2009-03-17,2009-05-15,"After the battle in Celes, Fai escapes with Kurogane's aid while helping Syaoran and Sakura as well. Now in the land of Nihon, Kurogane meets with Tomoyo once more. Seishirou appears and Syaoran battles him for the feather. After finally gaining the feather, he enters the Dream World where he meets Sakura, Watanuki and the Clone.

(Source: Metacritic)",8.08,534,2892,63444,30462,white,2008-07-17T23:27:43+00:00,2023-08-02T04:46:53+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}]",2,"{'year': 2009, 'season': 'winter'}",manga,1702,r,Bundled with the limited editions of the 26th and 27th volumes of the Tsubasa Chronicle manga.,"[{'id': 10, 'name': 'Production I.G'}]","{'status': {'watching': '1551', 'completed': '43799', 'on_hold': '912', 'dropped': '600', 'plan_to_watch': '16578'}, 'num_list_users': 63440}",27
1382,Yuusha-Ou GaoGaiGar Final,"{'medium': 'https://cdn.myanimelist.net/images/anime/1187/132740.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1187/132740l.jpg'}",2000-01-21,2003-03-21,"Following Gutsy Galaxy Guard's victory over the Zonder Empire and the 31 Primevals, a new threat makes their appearance on Earth. GGG—with Guy Shishio and the newly-constructed GaoFighGar—team up with their French counterpart Chasseur to battle the evil organization BioNet. Among Chasseur's ranks is Renais Cardiff Shishioh, a former BioNet cyborg with the relentless pursuit of destroying those who took away her humanity. But as GGG and Chasseur fight the BioNet, GGG's bases around the world are suddenly attacked, and the recently-discovered ""Q-Parts"" and the original Gao Machines are stolen by Mamoru Amami, who has been abducted and cloned by an even greater threat known as the ""Eleven Kings of Sol."" Evicted from Earth by the United Nations, GGG must now travel to the far reaches of the galaxy to battle the Eleven Kings of Sol and save Mamoru before it's too late.

(Source: ANN, edited)",8.08,536,6352,11210,4831,white,2006-08-19T00:03:24+00:00,2023-09-02T22:31:51+00:00,ova,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 31, 'name': 'Super Power'}]",8,"{'year': 2000, 'season': 'winter'}",original,1920,pg_13,,"[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '427', 'completed': '6223', 'on_hold': '219', 'dropped': '292', 'plan_to_watch': '4047'}, 'num_list_users': 11208}",28
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,"{'medium': 'https://cdn.myanimelist.net/images/anime/1954/132952.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1954/132952l.jpg'}",2013-11-27,2013-11-27,The anime centers on the graduation of Sae and Hiro.,8.08,545,5666,14958,6760,white,2013-03-08T11:54:54+00:00,2023-09-12T22:27:57+00:00,ova,finished_airing,"[{'id': 52, 'name': 'CGDCT'}, {'id': 63, 'name': 'Iyashikei'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 80, 'name': 'Visual Arts'}]",2,"{'year': 2013, 'season': 'fall'}",4_koma_manga,1380,pg_13,,"[{'id': 44, 'name': 'Shaft'}]","{'status': {'watching': '428', 'completed': '9381', 'on_hold': '203', 'dropped': '264', 'plan_to_watch': '4681'}, 'num_list_users': 14957}",29
3665,Ginga Eiyuu Densetsu Gaiden (1999),"{'medium': 'https://cdn.myanimelist.net/images/anime/1682/134157.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1682/134157l.jpg'}",1999-12-24,2000-07-21,"Ginga Eiyuu Densetsu Gaiden (1999) is the second of two OVA adaptations of side stories from the Ginga Eiyuu Densetsu novel series. This second adaptation follows the achievements of Yang Wen-li of the Free Planets Alliance before the fateful Battle of Astarte, and continues the tales of Reinhard von Müsel and Siegfried Kircheis of the Galactic Empire.

Spiral Labyrinth
Yang is propelled to the spotlight after his famous evacuation of civilians from El Facil. Following an unofficial double promotion and a flurry of media attention, he chronicles his research of the Year 730 Mafia—a close-knit group of Alliance military officers centered around the famed tactician Bruce Ashbey. He investigates a startling claim by Ashbey's deceased widow that may have enormous political ramifications: that the great war hero was not killed in action but murdered.

The Mutineer
Reinhard and Kircheis are posted on the destroyer Hameln II, docked at Iserlohn Fortress. After gaining the respect of the crew, Reinhard's leadership is tested when the captain is severely wounded and passes command authority to Reinhard, the next-highest ranking officer on deck.

The Duelist
While Reinhard and Kircheis are working in the Imperial capital Odin, Reinhard learns of a mining rights dispute involving Dorothea von Schaffhausen, a friend of his sister Annerose von Grünewald. Upon hearing that Count Herxheimer intends to settle the matter with a duel, Reinhard volunteers to represent the Schaffhausen family.

The Retriever
After falling out of favor with the nobility, Count Herxheimer is trying to escape to the Free Planets Alliance with a stolen Seffle particle generator prototype. Reinhard is tasked with retrieving both the prototype and the defector, but is only assigned the cruiser Hässliche Entlein due to the confidential nature of the mission.

The Third Battle of Tiamat
To commemorate the 30th year of the reign of Kaiser Friedrich IV, the Empire announces a large-scale military campaign against the Free Planets Alliance. In the ensuing clash between the Imperial expeditionary force and three Alliance fleets, Reinhard's timely intervention shapes the tides of war.

[Written by MAL Rewrite]",8.06,569,4962,21077,7777,white,2008-01-02T21:05:12+00:00,2022-03-18T19:39:11+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 8, 'name': 'Drama'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",28,"{'year': 1999, 'season': 'fall'}",novel,1560,r,,"[{'id': 1269, 'name': 'K-Factory'}]","{'status': {'watching': '983', 'completed': '9594', 'on_hold': '749', 'dropped': '399', 'plan_to_watch': '9347'}, 'num_list_users': 21072}",30
