id,title,start_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,airing_ranking,end_date,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
58680,Panda Narikiri Taisou,2024-03-02,no_synopsis,-1,18130.0,25128,85,8,white,ona,currently_airing,"[{'id': 51, 'name': 'Anthropomorphic'}, {'id': 15, 'name': 'Kids'}, {'id': 19, 'name': 'Music'}]",0,picture_book,82,g,"[{'id': 1973, 'name': ""Monster's Egg""}]",237,airing,NIL,NIL,2024.0,winter,18,0,10,25,32,85.0,0.5882,0.4118
35962,Papan Ga Panda!,2012,"A series of shorts broadcasted on Kids Station. The star a Panda (with other animals present) as they do quick skits usually revolving around singing, dancing, and exercise.",-1,18163.0,19484,294,35,white,tv,currently_airing,"[{'id': 15, 'name': 'Kids'}, {'id': 19, 'name': 'Music'}]",0,original,30,g,"[{'id': 2432, 'name': 'happyproject'}]",238,airing,NIL,NIL,-1.0,NIL,73,0,25,101,94,293.0,0.57,0.43
59740,Pinkfong-gwa Hogi: Sae Chingu Ninimo,2024-09-21,no_synopsis,-1,18231.0,22569,136,6,white,tv,currently_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 51, 'name': 'Anthropomorphic'}, {'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}]",13,unknown,780,pg,[],239,airing,saturday,14:30,2024.0,fall,14,0,3,64,55,136.0,0.5074,0.4926
59732,Pochars,2024-10-09,no_synopsis,-1,18260.0,20164,257,15,white,tv,currently_airing,"[{'id': 4, 'name': 'Comedy'}]",0,original,60,g,"[{'id': 276, 'name': 'DLE'}]",240,airing,wednesday,01:25,2024.0,fall,54,0,6,96,101,257.0,0.6031,0.3969
59616,PokeMinutes,2024-07-19,A series of videos showcasing snapshots of time spent with different Pokemon.,-1,18263.0,20085,262,38,white,ona,currently_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}, {'id': 36, 'name': 'Slice of Life'}]",0,game,15,g,"[{'id': 2992, 'name': 'R11R'}]",241,airing,NIL,NIL,2024.0,summer,79,0,38,22,123,262.0,0.771,0.229
52553,Pokemon Peaceful Place,2022-07-29,"Pokepeace is a small town somewhere in the world. There was a share house where Pokemon and humans gathered. Living here is a leisurely and free life. Nap together or have a party on a special day. ""Peace"" life of Pokemon. Why don't you take a look?

(Source: Official YouTube Channel)",-1,18264.0,17445,438,66,white,ona,currently_airing,"[{'id': 63, 'name': 'Iyashikei'}, {'id': 15, 'name': 'Kids'}, {'id': 36, 'name': 'Slice of Life'}]",0,game,84,pg,[],242,airing,NIL,NIL,2022.0,summer,107,0,68,44,218,437.0,0.7437,0.2563
34845,Ponkotsu Quest Specials,2014-03-13,"Ponkotsu Quest web specials are not a part of the original series' episode count. They contain original footage and dialogue. Most of the DVD announcement specials are excluded from this entry due to no new footage.
",-1,18273.0,17593,426,57,white,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 20, 'name': 'Parody'}]",0,original,170,g,"[{'id': 1229, 'name': 'Pie in the sky'}]",243,airing,NIL,NIL,2014.0,winter,105,0,40,105,175,425.0,0.6588,0.3412
31667,Ponkotsu Quest: Maou to Haken no Mamono-tachi,2013-08-22,no_synopsis,-1,18276.0,15552,657,106,white,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 20, 'name': 'Parody'}]",0,original,225,pg,"[{'id': 1229, 'name': 'Pie in the sky'}]",244,airing,NIL,NIL,2013.0,summer,161,0,67,148,280,656.0,0.6723,0.3277
34847,Ponkotsu Quest: Maou to Haken no Mamono-tachi Specials,2015-12-23,BD specials of Ponkotsu Quest: Maou to Haken no Mamono-tachi. ,-1,18277.0,17917,404,50,white,special,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 20, 'name': 'Parody'}, {'id': 11, 'name': 'Strategy Game'}]",0,original,240,pg,[],245,airing,NIL,NIL,2015.0,fall,94,0,34,102,173,403.0,0.6625,0.3375
59512,Punirunes: Puni 2,2024-10-06,Second season of Punirunes.,-1,18343.0,20422,243,22,white,tv,currently_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}, {'id': 36, 'name': 'Slice of Life'}]",0,original,720,pg,"[{'id': 1231, 'name': 'OLM Digital'}]",246,airing,sunday,09:15,2024.0,fall,67,0,6,56,114,243.0,0.7449,0.2551
58261,Puppu to Pappa,2021-03-24,"Puppu and Pappa live in a big strange tree and love to have fun.

(Source: NHK, translated)",-1,18344.0,27161,63,4,white,tv_special,currently_airing,"[{'id': 51, 'name': 'Anthropomorphic'}, {'id': 15, 'name': 'Kids'}, {'id': 36, 'name': 'Slice of Life'}]",0,original,300,g,[],247,airing,NIL,NIL,2021.0,winter,13,0,6,15,28,62.0,0.6613,0.3387
60436,Renjian Zui Deyi 2nd Season,2024-12-01,no_synopsis,-1,18523.0,22696,133,7,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 6, 'name': 'Mythology'}]",14,novel,720,pg_13,[],248,airing,NIL,NIL,2024.0,fall,45,1,7,18,62,133.0,0.812,0.188
58493,San Xiuzhi Wang,2024-04-01,no_synopsis,-1,18736.0,16382,545,71,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}]",52,original,654,pg_13,[],249,airing,NIL,NIL,2024.0,spring,273,0,37,82,150,542.0,0.7804,0.2196
59728,Sealook,2022-12-01,"Centering on the tagged seals observed in a wildlife sanctuary, each episode spotlights different seals navigating life's silly challenges through fun and heartwarming ways.

(Source: WelCon)",-1,18806.0,27481,46,2,white,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}]",0,original,90,g,"[{'id': 2997, 'name': 'Million Volt'}]",250,airing,NIL,NIL,2022.0,fall,6,0,2,16,22,46.0,0.6087,0.3913
57101,1 Cho,2024-11-24,"Every second counts when you're a first responder. But what if you could see a glimpse into the future? Hosu is a firefighter with the supernatural ability to do just that. There’s just one catch. It only works when he feels extreme stress under pressure. Will knowing what will happen ahead of time help Hosu extinguish fires before they completely destroy homes and lives? And will he learn to wield his ability when he needs it most?

(Source: Webtoon Entertainment)",-1,18818.0,18501,359,3,white,tv,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 37, 'name': 'Supernatural'}]",13,web_manga,660,pg_13,"[{'id': 2158, 'name': 'Durufix'}]",251,airing,NIL,NIL,2024.0,fall,42,0,5,25,287,359.0,0.9164,0.0836
60029,5-Okunen Button (TV Special),2024-09-30,Episodes 13 and 14 of 5-Okunen Button.,-1,18840.0,22346,144,12,white,tv_special,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 24, 'name': 'Sci-Fi'}]",2,other,1320,pg_13,"[{'id': 2546, 'name': 'Studio Sota'}]",252,2024,NIL,NIL,2024.0,summer,30,0,7,25,82,144.0,0.7778,0.2222
52076,Akikan no Tuna,2022-01-17,The adventures of a tuna can.,-1,18901.0,19278,308,26,white,tv_special,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 15, 'name': 'Kids'}]",0,original,300,g,"[{'id': 1133, 'name': 'dwarf'}]",253,airing,NIL,NIL,2022.0,winter,60,0,26,133,88,307.0,0.4821,0.5179
59499,Asatir 2: Mirai no Mukashi Banashi,2024-11-03,Sequel to Asatir: Mirai no Mukashi Banashi.,-1,19017.0,15050,754,48,white,tv,currently_airing,"[{'id': 2, 'name': 'Adventure'}]",0,original,1547,pg,"[{'id': 18, 'name': 'Toei Animation'}, {'id': 2283, 'name': 'Manga Productions'}]",254,airing,sunday,07:00,2024.0,fall,147,0,17,71,519,754.0,0.8833,0.1167
52610,Asi Yu Xiao Liangdang,2020-07-22,no_synopsis,-1,19029.0,20613,232,30,white,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 22, 'name': 'Romance'}]",0,original,90,g,[],255,airing,NIL,NIL,2020.0,summer,50,0,21,71,89,231.0,0.6017,0.3983
35590,Aware! Meisaku-kun: DVD Hatsubai Kettei!,2017-05-05,Unique episodes of Aware! Meisaku-kun where the characters break the 4th wall to promote the DVD releases of their own show. They have new animation and new dialogue to accompany the highlights of the DVD's release such as bloopers and sticker sheets. ,-1,19066.0,18758,339,56,white,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}]",0,original,73,g,"[{'id': 1229, 'name': 'Pie in the sky'}]",256,airing,NIL,NIL,2017.0,spring,79,0,37,127,95,338.0,0.5148,0.4852
59962,Bebefinn,2022-05-16,"Meet Bebefinn who loves Baby Shark and sing nursery rhymes with catchy tunes together.

(Source: YouTube)",-1,19262.0,27542,42,3,white,ona,currently_airing,"[{'id': 15, 'name': 'Kids'}, {'id': 19, 'name': 'Music'}, {'id': 36, 'name': 'Slice of Life'}]",0,original,210,g,[],257,airing,NIL,NIL,2022.0,spring,6,0,2,17,17,42.0,0.5476,0.4524
60257,Biaozhun Guige Zhanshi,2024-11-03,no_synopsis,-1,19297.0,24604,91,10,gray,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}]",16,unknown,1043,pg_13,[],258,airing,NIL,NIL,2024.0,fall,24,0,2,25,40,91.0,0.7033,0.2967
42812,Black Channel,2020-08-31,"Centers on the demon Black who comes to the human world in search of content for videos. He wants to expose the hidden side of humans, games, and hobbies. Black's ""high-efficiency assistant"" is the camera demon Camera-chan.

(Source: ANN)",-1,19339.0,21588,179,9,white,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 6, 'name': 'Mythology'}, {'id': 37, 'name': 'Supernatural'}]",0,manga,750,pg_13,[],259,airing,NIL,NIL,2020.0,summer,38,0,14,38,88,178.0,0.7079,0.2921
50970,Bukusuta The World,2022-03-04,Anime adaptation of Pop Team Epic creator Bkub Okawa's Ensembukubu Stars! four-panel spinoff manga. Shorts will screen with the Ensemble Stars!! Road to Show!! film and the short will change each week.,-1,19434.0,15197,720,31,white,movie,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 61, 'name': 'Idols (Male)'}, {'id': 19, 'name': 'Music'}]",0,4_koma_manga,0,pg_13,[],260,airing,NIL,NIL,2022.0,winter,99,0,39,106,475,719.0,0.7983,0.2017
56484,Cabeon,2023-09-02,no_synopsis,-1,19458.0,20778,223,11,white,tv,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 15, 'name': 'Kids'}, {'id': 24, 'name': 'Sci-Fi'}]",0,original,840,pg,[],261,airing,saturday,14:45,2023.0,fall,22,0,15,107,78,222.0,0.4505,0.5495
60420,Cang Yuan Tu 2nd Season,2024-12-06,The second season of Cang Yuan Tu.,-1,19477.0,18203,382,50,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}]",0,web_novel,1320,pg_13,"[{'id': 2526, 'name': 'Shenman Entertainment'}, {'id': 2617, 'name': 'Tianshi Wenhua'}]",262,airing,NIL,NIL,2024.0,fall,180,0,12,14,176,382.0,0.9319,0.0681
59884,Carrie! Haggyogaja,2024-05-04,no_synopsis,-1,19504.0,26337,71,5,white,tv,currently_airing,"[{'id': 15, 'name': 'Kids'}, {'id': 23, 'name': 'School'}]",26,original,800,pg,[],263,airing,NIL,NIL,2024.0,spring,11,0,3,36,21,71.0,0.4507,0.5493
54434,Chan Chiho Challenge Channel,2023-02-10,"Video distributor Chan Chiho delivers various challenges related to Pokemon ""Chan Chiho Challenge Channel.""

(Source: Official YouTube Channel)",-1,19531.0,18600,351,72,white,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 15, 'name': 'Kids'}]",0,game,349,g,"[{'id': 1229, 'name': 'Pie in the sky'}]",264,airing,NIL,NIL,2023.0,winter,92,0,54,58,146,350.0,0.68,0.32
58351,Chibi Godzilla no Gyakushuu 2nd Season,2024-04-03,Sequel to Chibi Godzilla no Gyakushuu.,-1,19618.0,15565,655,83,white,tv,currently_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}]",0,original,120,g,"[{'id': 1229, 'name': 'Pie in the sky'}]",265,airing,wednesday,07:05,2024.0,spring,244,0,21,95,295,655.0,0.8229,0.1771
58380,Cinnamon Anime Damon,2023-03-03,A series of shorts featuring Cinnamoroll.,-1,19742.0,22189,151,12,white,ona,currently_airing,"[{'id': 51, 'name': 'Anthropomorphic'}, {'id': 36, 'name': 'Slice of Life'}]",0,original,30,g,[],266,airing,NIL,NIL,2023.0,winter,40,0,11,22,77,150.0,0.78,0.22
41880,Crayon Shin-chan Specials,1992-12-28,"87 Crayon Shin-chan TV Specials exist as of August 6, 2022.",-1,19792.0,15412,683,81,gray,special,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 23, 'name': 'School'}, {'id': 42, 'name': 'Seinen'}]",0,manga,2880,g,"[{'id': 247, 'name': 'Shin-Ei Animation'}]",267,airing,NIL,NIL,1992.0,fall,182,0,68,111,320,681.0,0.7372,0.2628
59916,Dadao Chaotian,2024-10-10,"A person who has traveled all over the green mountains is still young, but when he suddenly looks back, the sword is just between his eyebrows, but in his heart. Jing Jiu, who lives in a mountain village in Chaotian Continent, unexpectedly receives Liu Shisui, who is born with Taoism, as a book boy. The two came to the Qingshan Sect by chance, but they were criticized because the ""mediocre"" Jing Jiu actually took the ""extraordinary genius"" Liu Shisui as his servant. At the sword inheritance conference, Jing Jiu also met Zhao Layue, a Sanwu girl from Shenmo Peak. Jing Jiu, who is surprisingly ""lazy"", just wants to practice quietly, but little does he know that fate will involve the three of them in a huge river and lake dispute... Under the Taixu, are the green mountains far away? Not far.

(Source: Bilibili, Google translated)",-1,19856.0,18410,366,60,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}]",16,novel,900,pg_13,"[{'id': 1808, 'name': 'CG Year'}]",268,airing,NIL,NIL,2024.0,fall,181,0,12,43,130,366.0,0.8497,0.1503
59091,Douwa Revenger,2024-10-27,A mini-anime which will adapt various fairy tale stories with the characters from Tokyo Revengers.,-1,20143.0,10222,3165,59,white,ona,currently_airing,"[{'id': 10, 'name': 'Fantasy'}]",0,original,198,g,"[{'id': 2071, 'name': 'AQUA ARIS'}]",269,airing,NIL,NIL,2024.0,fall,191,1,37,36,2900,3165.0,0.9769,0.0231
59967,Du Shi Gu Xian Yi,2024-10-02,"Ye Bufan, a junior student, tried to scam a car to raise medical expenses for his mother. Unexpectedly, he encountered a female driver who did not play by the rules. After being hit, Ye Bufan accidentally traveled to a fantasy world and obtained the inheritance of ancient medicine. From then on, he mastered medical skills, practiced martial arts, and won the favor of countless beautiful women.

(Source: iQIYI, translated)",-1,20167.0,18897,331,55,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 67, 'name': 'Medical'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 78, 'name': 'Time Travel'}]",150,novel,690,pg_13,[],270,airing,NIL,NIL,2024.0,fall,150,0,17,54,110,331.0,0.7855,0.2145
37850,Elleair x Kamiusagi Rope,2018-01-03,A collaboration between the facial tissue company Elleair and the comedy anime franchise Kamiusagi Rope.,-1,20230.0,17595,426,59,white,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}]",0,original,66,g,[],271,airing,NIL,NIL,2018.0,winter,99,0,36,136,154,425.0,0.5953,0.4047
58780,Enter The Garden,2024-05-01,"Haru, a free-spirited skater, has always felt like a misfit in a world where she's constantly told how to behave. One day, Haru meets T.K., a mysterious man sitting next to a vending machine, waiting for someone to appear.

(Source: Azuki YouTube Channel)",-1,20239.0,14275,945,79,white,ona,currently_airing,"[{'id': -1, 'name': 'no_genre'}]",3,original,525,pg_13,[],272,airing,NIL,NIL,2024.0,spring,249,0,68,28,600,945.0,0.8984,0.1016
60032,Fei Ren Zai 2nd Season Part 3,2024-09-30,Part three of second season of Fei Ren Zai.,-1,20284.0,24973,87,4,white,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 6, 'name': 'Mythology'}, {'id': 37, 'name': 'Supernatural'}]",0,manga,203,pg_13,"[{'id': 2076, 'name': 'Fenz'}]",273,airing,NIL,NIL,2024.0,summer,16,0,3,21,47,87.0,0.7241,0.2759
59886,Freestyle Shin-chan: Kasukabe no Rapper,2022-01-08,"Shinnosuke arrives to Kasukabe City, a devastated town where kids battle each other with freestyle raps, searching for his missing sister Himawari.",-1,20360.0,27391,55,3,white,tv_special,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 15, 'name': 'Kids'}, {'id': 19, 'name': 'Music'}]",0,manga,420,g,"[{'id': 247, 'name': 'Shin-Ei Animation'}]",274,airing,NIL,NIL,2022.0,winter,11,0,3,9,32,55.0,0.7818,0.2182
57882,Gasonshi!!: Esper Shoujo to Ninja no Abiko Monogatari,2023-12-02,no_synopsis,-1,20479.0,21660,174,16,white,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}]",0,original,390,g,"[{'id': 2080, 'name': 'Super Normal Studio'}]",275,airing,NIL,NIL,2023.0,fall,41,0,17,27,88,173.0,0.7457,0.2543
22669,Gohan Kaijuu Pap,2011-04-25,"A series of short, 30-second segments featuring Gohan Kaijuu Pap and various ""side dish"" monsters to produce delicious meals.",-1,20554.0,16260,558,54,white,tv,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 15, 'name': 'Kids'}]",0,original,30,g,"[{'id': 276, 'name': 'DLE'}]",276,airing,other,NIL,2011.0,spring,120,0,36,202,199,557.0,0.5727,0.4273
52100,Haru ni Nattara Koguma no Yugo Monogatari,2020-05-29,no_synopsis,-1,20790.0,21430,187,22,white,ona,currently_airing,"[{'id': 63, 'name': 'Iyashikei'}, {'id': 15, 'name': 'Kids'}, {'id': 36, 'name': 'Slice of Life'}]",0,unknown,30,g,[],277,airing,NIL,NIL,2020.0,spring,38,0,20,64,64,186.0,0.5484,0.4516
38097,Hatachi no Ryouma with Kurofune-kun!,2018-08-01,"A Shinagawa ward tourism anime. The anime was made in honor of the 150th anniversary of the Meiji Restoration.
 
It stars Sakamoto Ryouma, a historical figure who took part in overthrowing the Tokugawa shogunate. He spent most of his youth in Shinagawa under the Tosa Clan residence and a statue of him was erected in his honor. He's considered a hero of Edo and worked as a cost guard/battery staff when Commodore Perry landed in Japan with black ships.

Here, the anime has a young Ryouma encounter Kurofune-kun, a black ship chibi mascot, as they time slip to modern Shinagawa. Kurofune-kun shows him the sights and they meet other historical figures who time slipped. ",-1,20799.0,19288,307,45,white,ona,currently_airing,"[{'id': 13, 'name': 'Historical'}, {'id': 15, 'name': 'Kids'}, {'id': 24, 'name': 'Sci-Fi'}]",0,original,149,g,"[{'id': 276, 'name': 'DLE'}]",278,airing,NIL,NIL,2018.0,summer,64,0,30,91,121,306.0,0.6046,0.3954
59387,Hello Carbot Season 15,2024-06-30,no_synopsis,-1,20848.0,22677,133,11,white,tv,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 15, 'name': 'Kids'}, {'id': 18, 'name': 'Mecha'}, {'id': 3, 'name': 'Racing'}]",26,original,680,pg,[],279,airing,NIL,NIL,2024.0,summer,20,0,5,65,43,133.0,0.4737,0.5263
55045,Himawari Girls Mini Anime,2020-12-28,A mini anime series for Himawari Channel. ,-1,20919.0,23699,107,10,white,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 15, 'name': 'Kids'}]",0,original,180,g,[],280,airing,NIL,NIL,2020.0,fall,27,0,6,31,42,106.0,0.6509,0.3491
38025,Himitsukessha Taka no Tsume GG,2018-07-19,"A new season of Eagle Talon, this season focuses on current news stories in a panel-style show and will be distributed online. Eagle Talon still wants to conquer the world but they believe they have to understand the world first.

For example, the first episode talks about Starbucks deciding to remove plastic straws by 2020 which was announced publicly by the company a week before the Eagle Talon episode aired. ",-1,20923.0,17041,475,48,white,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}, {'id': 31, 'name': 'Super Power'}]",0,original,113,g,[],281,airing,NIL,NIL,2018.0,summer,97,0,34,131,212,474.0,0.6519,0.3481
58527,Hodong Wangjawa Laglang Gongju (2022),2022-12,no_synopsis,-1,20948.0,27651,24,1,white,movie,currently_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 13, 'name': 'Historical'}]",0,unknown,2700,pg_13,"[{'id': 1137, 'name': 'SEK Studios'}]",282,airing,NIL,NIL,2022.0,fall,4,0,0,6,14,24.0,0.75,0.25
59640,Hoshi X kara no Rakko,2024-03-27,"Currently, there are only three sea otters in Japan. In fact, one of them is an alien who was stranded on Earth and disguised himself to hide. Various marine creatures come to consult with this highly intelligent sea otter-like alien every day.

(Source: YouTube, translated)",-1,21015.0,27351,59,1,white,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 24, 'name': 'Sci-Fi'}]",0,original,210,pg_13,"[{'id': 432, 'name': 'Kachidoki Studio'}]",283,airing,NIL,NIL,2024.0,winter,10,0,4,16,29,59.0,0.661,0.339
59977,Hu He Yao Shi Lu,2024-10-05,"In a world where humans and demons coexist and compete, people who practice magic and kill demons as their own mission are called demon masters. Qi Xiaoxuan, the captain of the national demon master, met the prodigal Huzi by accident, and the two embarked on a journey to slay demons and protect the Tao together. Now, the world has experienced five hundred years of peace, and the demons are already ready to move, casting a haze on their future...

(Source: Bilibili, Google translated)",-1,21032.0,19921,271,46,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}]",24,manga,900,pg_13,"[{'id': 1827, 'name': 'Motion Magic'}]",284,airing,NIL,NIL,2024.0,fall,115,0,11,45,100,271.0,0.7934,0.2066
47572,Huang Doujun,2021-01-22,no_synopsis,-1,21064.0,22159,153,14,white,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}]",0,original,60,g,[],285,airing,NIL,NIL,2021.0,winter,33,0,10,61,48,152.0,0.5329,0.4671
53408,I Love Me 2nd Season,2022-10-23,The second season of I Love Me.,-1,21155.0,19728,282,21,white,tv,currently_airing,"[{'id': 15, 'name': 'Kids'}]",0,original,600,g,"[{'id': 1005, 'name': 'Oddjob'}]",286,airing,NIL,NIL,2022.0,fall,42,0,15,113,111,281.0,0.5445,0.4555
56853,I.Cinnamoroll Animation,2023-10-05,"In Cinnamoroll's origin story, a white dog flew down from the skies one day and was discovered by a female Cafe Cinnamon worker. The ""I.Cinnamoroll"" brand depicts an alternate world that poses a what-if question: What if Cinnamoroll had not met the Cafe Cinnamon worker on that fateful day? The ""I"" in the title stands for both the English first-person pronoun ""I"" and the Japanese word ""ai"" (love), and it represents the brand's theme of taking care of one's own body and mind. 

(Source: ANN)",-1,21157.0,17367,445,65,white,ona,currently_airing,"[{'id': 51, 'name': 'Anthropomorphic'}, {'id': 63, 'name': 'Iyashikei'}, {'id': 15, 'name': 'Kids'}, {'id': 36, 'name': 'Slice of Life'}]",0,original,155,g,"[{'id': 7, 'name': 'J.C.Staff'}]",287,airing,NIL,NIL,2023.0,fall,169,0,39,70,165,443.0,0.754,0.246
52227,iichiko Story,2021-06-24,Animated commercials for the iichiko beverage company.,-1,21175.0,21063,207,31,white,special,currently_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 36, 'name': 'Slice of Life'}]",0,other,120,pg_13,"[{'id': 1575, 'name': 'DR Movie'}, {'id': 1639, 'name': 'Chiptune'}, {'id': 2067, 'name': 'Flat Studio'}]",288,airing,NIL,NIL,2021.0,spring,49,0,27,60,70,206.0,0.5777,0.4223
55255,Alien Stage,2022-09-07,"Alien Stage, a reality audition program, has taken the alien world by storm, and its upcoming season is planned to be just as exciting. Contestants must sing for their survival, as the loser faces on-the-spot termination. As the competition heats up, a mysterious girl emerges, whose involvement may hold the key to humanity's fate...

(Source: Alien Stage Wiki)",8.72,-1,8901,4908,1660,white,music,currently_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 59, 'name': 'High Stakes Game'}, {'id': 19, 'name': 'Music'}, {'id': 40, 'name': 'Psychological'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 41, 'name': 'Suspense'}]",0,music,210,r,"[{'id': 2125, 'name': 'LICO'}]",289,airing,NIL,NIL,2022.0,summer,2543,3,382,78,1901,4907.0,0.9063,0.0937
47794,MILGЯAM,2020-05-01,"Es awakens in the facility Milgram to find a strange talking animal named Jackalope staring them down. Soon, they learn their purpose: as the prison guard, Es must delve into the psyches of 10 inmates, each of them imprisoned for causing the loss of life in some form or another. Their fates rest in Es' hands. Do the means justify an end, and how much does intent matter if the result is death? No matter how the lines between good and evil, right and wrong, and just and cruel are blurred, there are only two options Es can choose between: innocent or guilty.

[Written by MAL Rewrite]
",8.19,-1,6289,11454,1716,white,music,currently_airing,"[{'id': 19, 'name': 'Music'}, {'id': 40, 'name': 'Psychological'}, {'id': 41, 'name': 'Suspense'}]",0,other,274,pg_13,"[{'id': 2561, 'name': 'OTOIRO'}]",290,airing,NIL,NIL,2020.0,spring,3285,3,765,375,7023,11451.0,0.9004,0.0996
36064,Fate/Grand Order,2014-12-27,Assorted commercials and collaborations for the Fate/Grand Order mobile RPG. These short animations are posted to Type-Moon's official YouTube channel and advertise the game itself or promote a new game event (eg. Dead Heat Summer Race! for summer 2017). The animation is unique to these commercials and is not present in the mobile game nor in the TV special of Fate/Grand Order.,7.6,-1,3817,37537,6851,white,cm,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}]",0,game,15,pg_13,"[{'id': 43, 'name': 'ufotable'}, {'id': 44, 'name': 'Shaft'}, {'id': 56, 'name': 'A-1 Pictures'}, {'id': 300, 'name': 'SILVER LINK.'}, {'id': 456, 'name': 'Lerche'}, {'id': 858, 'name': 'Wit Studio'}, {'id': 1087, 'name': 'Lay-duce'}, {'id': 1835, 'name': 'CloverWorks'}, {'id': 1967, 'name': 'Drive'}, {'id': 2570, 'name': 'Ijigen Tokyo'}]",291,airing,NIL,NIL,2014.0,fall,10967,4,2243,1427,22890,37531.0,0.9022,0.0978
48824,Blue Archive PVs,2020-07-17,Animated promotions for the mobile game Blue Archive.,7.46,-1,7571,7307,1064,white,pv,currently_airing,"[{'id': 10, 'name': 'Fantasy'}]",0,game,102,pg_13,"[{'id': 2009, 'name': 'Yostar Pictures'}]",292,airing,NIL,NIL,2020.0,summer,1886,2,453,248,4717,7306.0,0.9041,0.0959
