id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,source,average_episode_duration,rating,background,studios,statistics,special_ranking
6862,K-On!: Live House!,"{'medium': 'https://cdn.myanimelist.net/images/anime/9/15892.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/9/15892l.jpg'}",2010-01-19,2010-01-19,"It is almost the end of the year, and Houkago Tea Time has been invited to participate in a live house on New Year's Eve! The iconic band members are Yui Hirasawa, the carefree guitarist who is enthusiastic to play music; Mio Akiyama, the shy bassist who gets embarrassed easily; Tsumugi Kotobuki, the gentle and sweet keyboardist who finds joy in normal activities; Ritsu Tainaka, the extroverted drummer who likes to tease Mio; and Azusa Nakano, the rhythm guitarist who is one year younger than the rest but slightly more mature.

Performing in the set gives the girls the rare opportunity to meet various people from different bands, including the one that invited them, Love Crysis. Will Houkago Tea Time be able to delight their audiences successfully?

[Written by MAL Rewrite]",7.84,931,1501,165304,100727,white,2009-07-21T12:36:22+00:00,2022-04-29T19:51:19+00:00,special,finished_airing,"[{'id': 52, 'name': 'CGDCT'}, {'id': 4, 'name': 'Comedy'}, {'id': 19, 'name': 'Music'}, {'id': 23, 'name': 'School'}]",1,"{'year': 2010, 'season': 'winter'}",4_koma_manga,1421,pg_13,,"[{'id': 2, 'name': 'Kyoto Animation'}]","{'status': {'watching': '1719', 'completed': '140197', 'on_hold': '866', 'dropped': '496', 'plan_to_watch': '22012'}, 'num_list_users': 165290}",50
25161,One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,"{'medium': 'https://cdn.myanimelist.net/images/anime/3/64755.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/3/64755l.jpg'}",2014-08-30,2014-08-30,"After suffering great personal loss during the battle of Marineford, Monkey D. Luffy finds himself stranded on Rusukaina, a treacherous island crawling with huge and dangerous creatures. There, he has committed himself to a two-year stretch of training to learn ""Haki,"" the energy that combatants can use to grant themselves a variety of abilities in battle.

Luffy is jerked away from his otherwise peaceful training by the abduction of Sandersonia and Marigold, sisters of his friend and ally Boa Hancock. With Boa's aid, Luffy seeks to track down the infamous pirate responsible for the kidnapping, a man whose recent prison break is the result of Luffy's own reckless actions. Luffy must use his developing grasp of Haki to defeat this new foe while coming to terms with his overbearing grief in the process.

[Written by MAL Rewrite]
",7.84,938,2230,97097,57846,white,2014-07-07T14:48:54+00:00,2023-12-29T02:05:15+00:00,tv_special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2014, 'season': 'summer'}",manga,6420,pg_13,,"[{'id': 18, 'name': 'Toei Animation'}]","{'status': {'watching': '1830', 'completed': '84302', 'on_hold': '580', 'dropped': '443', 'plan_to_watch': '9930'}, 'num_list_users': 97085}",51
36796,Owarimonogatari 2nd Season Recaps,"{'medium': 'https://cdn.myanimelist.net/images/anime/9/88962.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/9/88962l.jpg'}",2017-08-12,2017-08-13,"Two recaps aired before the first episode of the day at the time Owarimonogatari 2nd Season was airing.

Episode 0.5 (aired before Mayoi Hell) - Owari ni Mukau Monogatari (Heading Towards the End of the Story): Araragi's voice actor Hiroshi Kamiya retells events from Koyomi Vamp, Mayoi Maimai, Shinobu Time, Yotsugi Doll, Koyomi Nothing and Koyomi Dead.

Episode 4.5 (aired before Ougi Dark) - Araragi Koyomi no Monogatari (Araragi Koyomi's Story): Hanekawa's voice actor Yui Horie looks back at Araragi's past year and what happened to him throughout the series. ",7.84,939,4455,26978,9664,white,2017-11-12T21:49:49+00:00,2023-12-29T02:43:26+00:00,tv_special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 37, 'name': 'Supernatural'}, {'id': 32, 'name': 'Vampire'}]",2,"{'year': 2017, 'season': 'summer'}",light_novel,1530,r,,"[{'id': 44, 'name': 'Shaft'}]","{'status': {'watching': '1008', 'completed': '16278', 'on_hold': '445', 'dropped': '481', 'plan_to_watch': '8764'}, 'num_list_users': 26976}",52
8408,Durarara!! Specials,"{'medium': 'https://cdn.myanimelist.net/images/anime/4/28684.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/4/28684l.jpg'}",2010-08-25,2011-02-23,"Celty Sturluson is tasked to deliver a suspicious red handbag as part of her courier duties—the problem is: it is being sought by several organizations. As she makes her way through Ikebukuro toward the place the bag is supposed to be brought to, she is chased by mysterious men speaking a foreign language, and her package ends up dragging many of the city's residents into the conflict.

Subsequently, famous actor Yuuhei Hanejima has just arrived in Ikebukuro as part of a special TV program, searching for the best couple to give them a chance to appear in one of his movies. However, Yuuhei Hanejima is actually a stage name for Kasuka Heiwajima, Shizuo's younger brother, and when an anonymous internet user threatens to kill the superstar, this user learns the weight of what that relationship means. Moreover, Shizuo discovers that the one responsible for the attempted attack is the meddlesome pest that he loathes with a burning passion.

[Written by MAL Rewrite]",7.84,946,1453,170350,94887,white,2010-03-16T10:47:27+00:00,2022-04-17T16:37:34+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 37, 'name': 'Supernatural'}]",2,"{'year': 2010, 'season': 'summer'}",light_novel,1431,r,,"[{'id': 112, 'name': ""Brain's Base""}]","{'status': {'watching': '3324', 'completed': '137030', 'on_hold': '2020', 'dropped': '953', 'plan_to_watch': '27015'}, 'num_list_users': 170342}",53
12893,Danshi Koukousei no Nichijou Specials,"{'medium': 'https://cdn.myanimelist.net/images/anime/8/38527.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/38527l.jpg'}",2012-04-03,2012-09-04,"The clueless boys of Sanada North High School never lack a new topic to dissect. Questions about girls are endless, the true meaning of being a man could be hidden in questionable chivalry, and there might be a moral side to silly pranks. With a different predicament always ongoing, the daily lives of high school boys are anything but boring.

[Written by MAL Rewrite]
",7.82,979,1703,140794,76286,white,2012-02-03T21:42:48+00:00,2022-10-08T08:10:13+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 57, 'name': 'Gag Humor'}, {'id': 23, 'name': 'School'}]",6,"{'year': 2012, 'season': 'spring'}",web_manga,180,pg_13,Each episode of Danshi Koukousei no Nichijou Specials was bundled with one of the six volumes of the Danshi Koukousei no Nichijou Blu-ray and DVD release.,"[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '3712', 'completed': '109321', 'on_hold': '1872', 'dropped': '1024', 'plan_to_watch': '24853'}, 'num_list_users': 140782}",54
29093,Grisaia no Meikyuu: Caprice no Mayu 0,"{'medium': 'https://cdn.myanimelist.net/images/anime/1278/112633.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1278/112633l.jpg'}",2015-04-12,2015-04-12,"Having attended Mihama Academy for about a year, Yuuji Kazami has seemingly found his place within the school, but he suddenly decides to pursue a promotion in CIRS. After consulting JB about his intentions, they both thoroughly examine Yuuji's documents and dissect the events of his upbringing to determine if the job is fit for him.

Meanwhile, unbeknownst to the two, the girls of Mihama uncover some torn documents in Yuuji's room. After restoring the papers, they discover the story that has formed—or perhaps broken—Yuuji into the man he is today. However, what was thought to be history has haunted him to the present, and the chains of the past begin to drag him back into the darkness...

[Written by MAL Rewrite] 
",7.82,983,1076,237098,139722,white,2014-12-27T08:13:14+00:00,2024-02-04T16:03:32+00:00,tv_special,finished_airing,"[{'id': 8, 'name': 'Drama'}]",1,"{'year': 2015, 'season': 'spring'}",visual_novel,2859,r+,,"[{'id': 441, 'name': '8bit'}]","{'status': {'watching': '5363', 'completed': '194400', 'on_hold': '1472', 'dropped': '902', 'plan_to_watch': '34942'}, 'num_list_users': 237079}",55
50360,Mushoku Tensei: Isekai Ittara Honki Dasu - Eris no Goblin Toubatsu,"{'medium': 'https://cdn.myanimelist.net/images/anime/1094/120148.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1094/120148l.jpg'}",2022-03-16,2022-03-16,"During their stay in the capital of Milishion, the adventurers of Dead End decide to split up for a day to run their errands. While Rudeus Greyrat has his plans derailed by a troublesome scene, the party's swordswoman, Eris Boreas Greyrat, finds herself with nothing to do. Deciding to embark on an adventure to slay goblins, Eris crosses paths with a cocky but talented mage named Cliff Grimoire. Though Eris refuses his company, Cliff stubbornly ignores her wishes and dares her to explore the perilous forest surrounding the city. Accepting his challenge, Eris ventures into the forest with the mage, where the two encounter something far more repulsive than mere goblins.

[Written by MAL Rewrite]",7.81,995,1309,191920,104291,gray,2021-11-13T13:19:03+00:00,2024-05-01T03:52:45+00:00,special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 62, 'name': 'Isekai'}, {'id': 72, 'name': 'Reincarnation'}]",1,"{'year': 2022, 'season': 'winter'}",light_novel,1420,r,Mushoku Tensei: Isekai Ittara Honki Dasu - Eris no Goblin Toubatsu is an unaired episode bundled with the fourth Mushoku Tensei: Isekai Ittara Honki Dasu Blu-ray volume.,"[{'id': 1993, 'name': 'Studio Bind'}]","{'status': {'watching': '3854', 'completed': '150649', 'on_hold': '727', 'dropped': '465', 'plan_to_watch': '36190'}, 'num_list_users': 191885}",56
985,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,"{'medium': 'https://cdn.myanimelist.net/images/anime/7/10207.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/7/10207l.jpg'}",1993-02-24,1993-02-24,"It has been thirteen years since the Androids began their killing rampage and Son Gohan is the only person fighting back. He takes Bulma's son Trunks as a student and even gives his own life to save Trunks's. Now Trunks must figure out a way to change this apocalyptic future. 

(Source: ANN) ",7.8,1022,1981,115681,74402,white,2006-05-21T23:30:21+00:00,2023-12-27T18:39:14+00:00,tv_special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 1993, 'season': 'winter'}",manga,2880,pg_13,,"[{'id': 18, 'name': 'Toei Animation'}]","{'status': {'watching': '1099', 'completed': '107326', 'on_hold': '389', 'dropped': '371', 'plan_to_watch': '6487'}, 'num_list_users': 115672}",57
9563,Hidamari Sketch x ☆☆☆ Specials,"{'medium': 'https://cdn.myanimelist.net/images/anime/3/26476.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/3/26476l.jpg'}",2010-10-24,2010-10-31,"A year later, the daily life of the students of the Hidamari Sou at Yamabuki High School continues: Yuno and Miyako are second years, Sae and Hiro are third years, and two new students, Nori and Nazuna, move into the Hidamari Sou.

(Source: AniDB)",7.8,1026,5526,15939,8035,white,2010-09-19T17:02:19+00:00,2024-11-12T19:27:22+00:00,tv_special,finished_airing,"[{'id': 52, 'name': 'CGDCT'}, {'id': 63, 'name': 'Iyashikei'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 80, 'name': 'Visual Arts'}]",2,"{'year': 2010, 'season': 'fall'}",4_koma_manga,1470,pg_13,,"[{'id': 44, 'name': 'Shaft'}]","{'status': {'watching': '262', 'completed': '11579', 'on_hold': '188', 'dropped': '210', 'plan_to_watch': '3698'}, 'num_list_users': 15937}",58
7304,Meitantei Conan Movie 08: Ginyoku no Time Travel Recap,"{'medium': 'https://cdn.myanimelist.net/images/anime/2/17583.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/2/17583l.jpg'}",2004-04-30,2004-04-30,"Professor Agasa has created a computer program that can give you the identity of anyone in the world. He decides to use it on figuring out who Kaitou Kid is. Before he does, the program gives him a history of the Kid, as well as preview clips of the eighth movie. When he is about to finally figure out who the Kid is, Kid appears on the computer screen, announcing he has hacked the program.

(Source: detectiveconanworld) ",7.8,1035,4833,22370,10971,white,2009-10-08T06:02:44+00:00,2023-12-29T02:44:17+00:00,tv_special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 7, 'name': 'Mystery'}]",1,"{'year': 2004, 'season': 'spring'}",manga,1500,pg_13,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '389', 'completed': '18794', 'on_hold': '163', 'dropped': '282', 'plan_to_watch': '2740'}, 'num_list_users': 22368}",59
49893,Kobayashi-san Chi no Maid Dragon S: Nippon no Omotenashi - Attend wa Dragon desu,"{'medium': 'https://cdn.myanimelist.net/images/anime/1557/137227.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1557/137227l.jpg'}",2022-01-19,2022-01-19,"After Kanna Kamui's escapade to New York leads her to make a new friend named Chloe, Kanna invites her to Japan to go sightseeing. Following their reunion at the airport, Kanna—accompanied by Kobayashi, Tooru, and other friends—takes Chloe around the attractions of Japan, starting with Akihabara. Expertly guided by Tooru, the group enjoys exploring the city before returning home to meet with Saikawa and continue their adventures.

As Chloe's final day in Japan draws near, Kobayashi helps set up a farewell party so everyone can enjoy one last event together before Chloe returns to the United States.

[Written by MAL Rewrite]",7.79,1061,2555,77740,32317,white,2021-09-22T23:01:30+00:00,2024-11-12T03:58:16+00:00,special,finished_airing,"[{'id': 36, 'name': 'Slice of Life'}, {'id': 37, 'name': 'Supernatural'}]",1,"{'year': 2022, 'season': 'winter'}",manga,1420,pg_13,Kobayashi-san Chi no Maid Dragon S: Nippon no Omotenashi - Attend wa Dragon desu is an unaired episode included with the fifth Blu-ray/DVD volume of Kobayashi-san Chi no Maid Dragon S.,"[{'id': 2, 'name': 'Kyoto Animation'}]","{'status': {'watching': '1808', 'completed': '47232', 'on_hold': '605', 'dropped': '309', 'plan_to_watch': '27780'}, 'num_list_users': 77734}",60
16916,Kuroko no Basket: Tip Off,"{'medium': 'https://cdn.myanimelist.net/images/anime/10/76803.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/10/76803l.jpg'}",2013-02-22,2013-02-22,"Episode 22.5 bundled with BD/DVD volume 8.

The episode covers Kuroko's past, when he was part of the ""Generation of Miracles."" ",7.79,1062,2085,107538,58342,white,2012-12-28T15:46:24+00:00,2022-04-14T12:58:27+00:00,special,finished_airing,"[{'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}, {'id': 77, 'name': 'Team Sports'}]",1,"{'year': 2013, 'season': 'winter'}",manga,1434,pg_13,,"[{'id': 10, 'name': 'Production I.G'}]","{'status': {'watching': '1497', 'completed': '91936', 'on_hold': '516', 'dropped': '423', 'plan_to_watch': '13158'}, 'num_list_users': 107530}",61
8038,Nodame Cantabile: Finale - Mine to Kiyora no Saikai,"{'medium': 'https://cdn.myanimelist.net/images/anime/8/19590.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/19590l.jpg'}",2010-04-07,2010-04-07,"Violinist Kiyora Miki meets with Shinichi Chiaki, Megumi ""Nodame"" Noda, and their two friends to visit world-class conductor Franz von Stresemann; upon arriving at his residence in Vienna, they discover that the maestro has escaped to Japan. As they make the most of their wasted trip by visiting important landmarks in the historical capital of classical music, Kiyora has a confession to make: she has not seen her boyfriend Ryuutarou Mine for an entire year and is still busy preparing for an international competition in Paris. Chiaki and Nodame promise to attend the final round, but when the two are back in Paris, they receive an unexpected guest...

[Written by MAL Rewrite]
",7.79,1068,3457,45279,23119,white,2010-01-29T13:09:31+00:00,2022-02-28T16:31:22+00:00,special,finished_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 4, 'name': 'Comedy'}, {'id': 43, 'name': 'Josei'}, {'id': 19, 'name': 'Music'}, {'id': 22, 'name': 'Romance'}]",1,"{'year': 2010, 'season': 'spring'}",manga,1507,pg_13,,"[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '774', 'completed': '33806', 'on_hold': '417', 'dropped': '285', 'plan_to_watch': '9994'}, 'num_list_users': 45276}",62
