id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,special_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
16143,One Piece: Kinkyuu Kikaku One Piece Kanzen Kouryakuhou,1999-12-22,1999-12-22,"This is the first recapitulation episode, covering the first five episodes with only the difference being that the episode follows the manga storyline and begins with Luffy and Shanks at the bar. Also, in the ending, the current Straw Hats have a small conversation about their goals.

(Source: One Piece Wikia)",7.06,4045,5155,19125,7506,white,tv_special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",1,manga,1446,pg_13,"[{'id': 18, 'name': 'Toei Animation'}]",398,,NIL,1999.0,fall,440,13107,287,335,4950,19119.0,0.9675,0.0325
31645,Persona 5 the Animation: The Day Breakers,2016-09-03,2016-09-03,"There is a new urban legend circulating Tokyo. It claims that if you make a request in the Ask-a-Thief Channel, the Phantom Thieves of Hearts will show up and bring justice by stealing a corrupt person's heart and making them regret all their wrongdoings. As strange and inexplicable events continue to happen all around town, more people submit their requests in hope that the mysterious vigilante group will help.

Kazuya Makigami is a burglar by night, but has started to have second thoughts about his crimes and those who help him commit them. Unable to stand up to his comrades himself, Kazuya submits a request to the Ask-a-Thief Channel.

[Written by MAL Rewrite]",7.06,4046,3033,57721,28676,white,tv_special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 31, 'name': 'Super Power'}]",1,game,1440,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",399,,NIL,2016.0,summer,1312,39918,438,395,15657,57720.0,0.9856,0.0144
33713,Seihou Bukyou Outlaw Star Specials,1998-12-18,1999-04-25,"Unaired episodes of Seihou Bukyou Outlaw Star included in the eighth and twelfth volumes of the VHS, designated as episodes 16 and 23.",7.06,4051,7243,8213,3775,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 24, 'name': 'Sci-Fi'}]",2,manga,1522,r+,"[{'id': 14, 'name': 'Sunrise'}]",400,,NIL,1998.0,fall,261,5386,108,112,2345,8212.0,0.9732,0.0268
1066,Shakugan no Shana-tan,2006-01-25,2007-04-04,"Shana-tan specials bundled with the first and fifth volume pre-orders of the Shakugan no Shana DVD, the limited edition Shakugan no Shana guide book, and the limited edition Shakugan no Shana Movie preview DVD special.

Episodes
#1: Shakugan no Shana-tan
#2: Shakugan no Shana-tan Returns
#3: Itadaki no Hecate-tan
#4: Banjou no Carmel-san",7.06,4053,3930,35070,18004,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}]",4,light_novel,360,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",401,,NIL,2006.0,winter,557,26548,581,478,6903,35067.0,0.9698,0.0302
7654,Tokyo Magnitude 8.0 Recap,2009-12-11,2009-12-11,Recap special of Tokyo Magnitude 8.0.,7.06,4054,6936,9090,3044,white,special,finished_airing,"[{'id': 8, 'name': 'Drama'}]",1,original,3079,pg_13,"[{'id': 4, 'name': 'Bones'}, {'id': 290, 'name': 'Kinema Citrus'}]",402,,NIL,2009.0,fall,206,4782,169,228,3704,9089.0,0.9563,0.0437
2937,Bishoujo Senshi Sailor Moon R: Make Up! Sailor Senshi,1993-12-05,1993-12-05,"Usagi and Chibiusa overhear two girls talking about the Sailor Senshi after they see a poster. Humorously, as the girls discuss which is the smartest, most elegant, strongest, and the leader of the Senshi, Usagi claims those titles for herself. Chibiusa shakes her head at Usagi's delusion. Clips are shown from the debut of each Sailor Senshi, and that girl's image song is played in the background. When even Tuxedo Mask is mentioned, and the girls go to leave without having mentioned Sailor Moon, Usagi butts in on their conversation and asks them directly about Sailor Moon. The girls give a series of glowing compliments about Sailor Moon, but unlike they did for the other Senshi, they also list her faults. After the girls leave, Usagi sarcastically apologises for being a clumsy cry-baby and then bursts into tears.

(Source: Wikipedia)",7.06,4061,5203,18629,8086,white,special,finished_airing,"[{'id': 66, 'name': 'Mahou Shoujo'}, {'id': 25, 'name': 'Shoujo'}]",1,manga,1020,pg_13,"[{'id': 18, 'name': 'Toei Animation'}]",403,,NIL,1993.0,fall,274,13541,223,177,4410,18625.0,0.9785,0.0215
5163,Code Geass: Hangyaku no Lelouch R2 Picture Drama,2008-08-22,2009-04-24,"Though it has been one year since the Black Rebellion failed, the battle lives on, as the Holy Empire of Britannia attempts to expand its power worldwide, and the Black Knights work to regain theirs.

As a newly instated Knight of Rounds, Suzaku Kururugi is an indispensable asset in battle, though he has yet to bear the full weight of his title. Among his opposition, C.C. and Kallen Stadtfeld strengthen their bond as they work together on crucial missions for the Black Knights. Interspersed throughout the drama are lighthearted, humorous moments, including the Ashford Academy Student Council’s handmade dress party and the Black Knights' pajama party.

Blending tragedy and comedy, Code Geass: Hangyaku no Lelouch R2 Picture Drama gives a behind-the-scenes look at the characters of its parent series, showcasing how they come to terms with their roles and each other.

[Written by MAL Rewrite]",7.06,4063,3752,38835,15785,gray,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}]",9,original,300,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",404,,NIL,2008.0,summer,945,24735,861,776,11512,38829.0,0.9578,0.0422
3219,Gakuen Utopia Manabi Straight!: Natsu da! Manabi da! Kyouka Gasshuku da!,2007-10-10,2007-10-10,This episode takes place before the actual planning of the School Fair and shows how the girls spend their summer holidays.,7.06,4067,7605,7230,3595,white,special,finished_airing,"[{'id': 52, 'name': 'CGDCT'}, {'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 36, 'name': 'Slice of Life'}]",1,original,1440,g,"[{'id': 43, 'name': 'ufotable'}]",405,,NIL,2007.0,fall,146,5151,104,87,1740,7228.0,0.9736,0.0264
10647,Ao no Exorcist: Ura Ex,2011-06-22,2012-03-21,"Ura Ex, extra short anime included in Blu-ray and the DVD releases of Ao no Exorcist. ",7.05,4076,2318,90909,38963,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 27, 'name': 'Shounen'}]",10,manga,90,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",406,,NIL,2011.0,spring,2427,61766,1690,1102,23916,90901.0,0.9693,0.0307
659,Azumanga Daiou: Gekijou Tanpen,2001-12-25,2001-12-25,"In this short movie featuring familiar characters from Azumanga Daioh, Osaka is yet again having a strange dream of Chiyo-Chan's pigtails being posessed. As Chiyo-Chan's pigtails bounce out of the window, who knows if young Chiyo will ever be happy again.

(Source: ANN)",7.05,4079,3458,45271,25067,white,special,finished_airing,"[{'id': 52, 'name': 'CGDCT'}, {'id': 4, 'name': 'Comedy'}, {'id': 57, 'name': 'Gag Humor'}, {'id': 23, 'name': 'School'}]",1,4_koma_manga,369,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",407,,NIL,2001.0,fall,509,36513,319,226,7700,45267.0,0.988,0.012
8068,Kuroshitsuji Picture Drama,2010-01-31,2010-01-31,"It is almost Valentine's Day, and grim reaper Grell Sutcliff finally receives the opportunity to become the heroine of her very own harem battle. Whilst making chocolates for the demonic butler Sebastian Michaelis, Grell's preparations are interrupted by a whole host of handsome men smashing through the window.

First to appear is fellow reaper William T. Spears, who brings nothing but harsh reprimands. Next, however, the man of the hour appears—Sebastian Michaelis. The room begins to fill up even more, with Grell's unconventional harem expanding to include a pair of Phantomhive servants; the English branch manager of a Chinese trading company, Lau; the promiscuous Viscount Druitt; the Queen's butler, Ash Landers; and even the royal master-servant pair, Prince Soma and Agni. And when The Undertaker appears as ""The Valentine's Fairy,"" this chaotic gathering becomes a lot more romantic.

[Written by MAL Rewrite]",7.05,4096,4788,22983,7926,white,special,finished_airing,"[{'id': 6, 'name': 'Mythology'}, {'id': 37, 'name': 'Supernatural'}]",1,manga,1075,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",408,,NIL,2010.0,winter,441,13433,374,390,8343,22981.0,0.9668,0.0332
6884,Ookami to Koushinryou II: Holo no Short Anime,2009-10-07,2009-11-04,Extra short anime featuring Holo from BD volumes 1 and 2.,7.05,4101,2904,62786,29787,white,special,finished_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 37, 'name': 'Supernatural'}]",2,light_novel,186,pg_13,"[{'id': 112, 'name': ""Brain's Base""}, {'id': 553, 'name': 'Marvy Jack'}]",409,,NIL,2009.0,fall,1179,44858,662,382,15695,62776.0,0.9834,0.0166
8909,Tales of Symphonia The Animation: Tethe'alla-hen Specials,2010-03-25,2011-02-25,"Specials that came with the DVDs of Tethe'alla Hen. The characters gather and talk about different things. How they are going to save the day, become the main love interest of the ladies, have increased screen-time, etc...",7.05,4114,7207,8328,3233,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",4,game,441,g,"[{'id': 43, 'name': 'ufotable'}]",410,,NIL,2010.0,winter,297,4924,183,131,2792,8327.0,0.9623,0.0377
19697,Toaru Kagaku no Railgun S: Motto Marutto Railgun,2013-07-24,2013-11-27,Toaru Kagaku no Railgun S specials that were released on Blu-ray and DVD volumes.,7.05,4115,3884,35944,14786,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",2,manga,543,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",411,,NIL,2013.0,summer,1054,23663,731,362,10126,35936.0,0.9696,0.0304
1124,Seikai no Danshou: Tanjou,2000-08-25,2000-08-25,"This is the story about how Dubus, Lafiel's father, and Plakia after an adventure on a mysterious, abandoned spaceship decided to have a daughter together and why Dubus gave her the name Lafiel. 

(Source: ANN)",7.04,4119,6934,9096,4261,white,tv_special,finished_airing,"[{'id': 38, 'name': 'Military'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",1,light_novel,1500,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",412,,NIL,2000.0,summer,217,6034,126,110,2607,9094.0,0.974,0.026
6567,Urusei Yatsura: The Shougaibutsu Suieitaikai,2008-07-30,2008-07-30,"On a very hot summer day in Tomobiki town, Lum, Ataru, and the rest of the gang are looking forward to using the school's pool. But the teachers have other plans: setting a ludicrous obstacle course between the students in their swimsuits and the pool... naturally this ends in complete chaos.

(Source: AniDB)",7.04,4131,7779,6846,2678,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",1,manga,1659,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",413,,NIL,2008.0,summer,230,3733,124,131,2627,6845.0,0.9627,0.0373
37595,Cardcaptor Sakura: Clear Card-hen Recap,2018-04-01,2018-04-01,Recap of first 12 episodes of Cardcaptor Sakura: Clear Card-hen.,7.04,4142,7854,6699,1999,white,tv_special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 66, 'name': 'Mahou Shoujo'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}]",1,manga,1500,pg,[],414,,NIL,2018.0,spring,286,3496,131,174,2612,6699.0,0.9545,0.0455
5978,Kannagi: Moshimo Kannagi ga Attara...,2009-05-27,2009-05-27,"Unaired episode included in DVD Vol.7.

In this episode they attempt to make a movie with some money they found lying on the ground.",7.04,4158,3966,34497,18843,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}, {'id': 80, 'name': 'Visual Arts'}]",1,manga,1424,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",415,,NIL,2009.0,spring,584,26371,305,182,7053,34495.0,0.9859,0.0141
7066,Mahoromatic: Tadaima Okaeri,2009-10-17,2009-10-24,"Suguru and his classmates prepare for a maid café to celebrate the town's anniversary. Meanwhile, Minawa is attacked by robots. Mahoro tries to save Minawa and help Suguru and his classmates prepare for the maid café.",7.04,4161,6605,10235,4219,white,tv_special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 42, 'name': 'Seinen'}]",2,manga,1470,r+,"[{'id': 6, 'name': 'Gainax'}]",416,,NIL,2009.0,fall,421,6441,196,181,2994,10233.0,0.9632,0.0368
22071,Mikakunin de Shinkoukei: Mite. Are ga Watashitachi no Tomatteiru Ryokan yo.,2014-03-19,2014-03-19,"After participating in a lucky draw, Hakuya Mitsumine wins first prize: tickets for a trip to a hot spring of his choice. Hakuya's sister, Mashiro, wishes to visit a specific hot spring in a village surrounded by intriguing rumors about alleged sightings of mysterious creatures in its area. Supportive of his sister's pick, Hakuya, along with Mashiro and a few friends, heads to the village. 

When the group ventures into a dark forest determined to catch a glimpse of the creatures, their pursuit is instead hindered by multiple uncanny mishaps. Strayed from what was supposed to be a simple goal, the group is determined to find the creatures or else they will return home with their curiosity dissatisfied.

[Written by MAL Rewrite]
",7.04,4165,3400,46407,24645,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}]",1,4_koma_manga,770,pg_13,"[{'id': 95, 'name': 'Doga Kobo'}]",417,,NIL,2014.0,winter,672,36984,355,178,8213,46402.0,0.9885,0.0115
10807,Nichijou: Original Jikai Yokoku,2011-06-24,2012-06-29,Original next episode trailers included in the Blu-ray and DVD volumes of Nichijou.,7.04,4168,5035,20306,5386,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 57, 'name': 'Gag Humor'}, {'id': 23, 'name': 'School'}]",25,manga,30,pg_13,"[{'id': 2, 'name': 'Kyoto Animation'}]",418,,NIL,2011.0,spring,831,7906,1073,679,9814,20303.0,0.9137,0.0863
19619,Jewelpet Twinkle☆: Hohoemi no Niji ni Dokki☆Doki!,2013-07-22,2013-07-22,Special episode included with the Blu-ray box set of the original Jewelpet Tinkle anime series.,7.03,4176,11807,1976,640,white,special,finished_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 66, 'name': 'Mahou Shoujo'}, {'id': 23, 'name': 'School'}]",1,original,1717,pg,"[{'id': 126, 'name': 'Studio Comet'}]",419,,NIL,2013.0,summer,102,1069,44,109,652,1976.0,0.9226,0.0774
29437,Meitantei Conan: Kinga Shinnen Mouri Kogorou,2015-01-03,2015-01-03,"Special episode consisting of two short stories. The first being an expanded version of Detective Conan: The Fugitive Kogorou Mouri, which was never aired on TV till now. The second half being a brand new New Years Day segment.",7.03,4190,9087,4605,1695,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 39, 'name': 'Detective'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}]",1,unknown,1460,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",420,,NIL,2015.0,winter,99,3028,85,149,1241,4602.0,0.9492,0.0508
39652,One Punch Man 2nd Season Commemorative Special,2019-04-03,2019-04-03,One Punch Man 2nd Season's commemorative recap special.,7.03,4193,2758,68625,28224,white,tv_special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}, {'id': 42, 'name': 'Seinen'}, {'id': 31, 'name': 'Super Power'}]",1,web_manga,1444,r,"[{'id': 7, 'name': 'J.C.Staff'}]",421,,NIL,2019.0,spring,1807,49258,649,857,16041,68612.0,0.9781,0.0219
5279,Sekirei: Hajimete no Otsukai,2009-03-25,2009-03-25,"""Kusano's first errand"" - A ten minute OVA that came along with the 6th vol. limited edition of Sekirei. Kusano finally tires of nobody admitting her as Sahashi's potential wife, so she insists on joining Musubi and Tsukiumi on their shopping race to show her abilities. An iffy day ensues.",7.03,4197,3010,58546,31388,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 42, 'name': 'Seinen'}]",1,manga,637,r+,"[{'id': 35, 'name': 'Seven Arcs'}]",422,,NIL,2009.0,winter,1114,46874,512,329,9711,58540.0,0.9856,0.0144
39995,Super Senko-san Time Episode 12,2019-09-25,2019-09-25,"Unaired episode 12 of the special segment ""Super Senko-san Time"" included in the 3rd BD volume of Sewayaki Kitsune no Senko-san.",7.03,4202,5881,13636,4470,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 37, 'name': 'Supernatural'}]",1,web_manga,66,pg_13,"[{'id': 95, 'name': 'Doga Kobo'}]",423,,NIL,2019.0,summer,582,7105,206,139,5603,13635.0,0.9747,0.0253
6361,ef: A Tale of Memories. - Prologue,2007-08-24,2007-08-24,"The prologue for ef - a tale of memories, released on a separate DVD two months before the premiere of the TV series.",7.03,4220,4142,31671,13038,white,special,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 19, 'name': 'Music'}]",1,visual_novel,285,pg_13,"[{'id': 44, 'name': 'Shaft'}]",424,,NIL,2007.0,summer,504,20023,408,269,10464,31668.0,0.9786,0.0214
27567,Fushigi Yuugi Special: Nakago Shikkari Shinasai!,1996-07-25,1996-07-25,"While only a novice performer, Nakago is given the unique opportunity to play in the popular series Fushigi Yuugi. However, being constantly bullied by favored actors Miaka Yuuki and Tamahome makes his life miserable and even causes him to have nightmares. Amid such dreadful circumstances, Nakago strives to avoid discouragement and find the motivation to continue onward.

[Written by MAL Rewrite]
",7.03,4223,10336,3062,999,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",2,manga,145,pg,"[{'id': 1, 'name': 'Pierrot'}]",425,,NIL,1996.0,summer,90,1797,54,62,1059,3062.0,0.9621,0.0379
31368,Grisaia no Rakuen Specials,2015-08-26,2015-12-25,Short specials included in the Blu-ray and DVD releases.,7.03,4225,2884,63856,32685,white,special,finished_airing,"[{'id': 9, 'name': 'Ecchi'}]",5,visual_novel,180,r+,"[{'id': 441, 'name': '8bit'}]",426,,NIL,2015.0,summer,1792,50741,660,431,10225,63849.0,0.9829,0.0171
31234,Himouto! Umaru-chanS,2015-09-16,2016-02-17,"These shorts, included in the Blu-ray and DVD releases, take place in a timeline with multiple Umaru-chans. ",7.03,4228,2468,82514,39891,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 42, 'name': 'Seinen'}]",12,manga,120,pg_13,"[{'id': 95, 'name': 'Doga Kobo'}]",427,,NIL,2015.0,summer,3171,57934,1865,1610,17924,82504.0,0.9579,0.0421
4156,Ichigo Mashimaro Episode 0,2005-06-08,2005-06-08,A brief special where the girls pretend to be astronauts. ,7.03,4230,5486,16265,8941,white,special,finished_airing,"[{'id': 52, 'name': 'CGDCT'}, {'id': 4, 'name': 'Comedy'}]",1,4_koma_manga,240,pg_13,"[{'id': 39, 'name': 'Daume'}]",428,,NIL,2005.0,spring,179,13288,124,97,2575,16263.0,0.9864,0.0136
24727,Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi,2011-10-26,2011-10-26,A short special included on the second volume of Baka to Test to Shoukanjuu Ni! Blu-ray/DVD release.,7.02,4235,4477,26776,10875,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",1,light_novel,180,pg_13,"[{'id': 300, 'name': 'SILVER LINK.'}]",429,,NIL,2011.0,fall,622,18727,409,325,6690,26773.0,0.9726,0.0274
1014,Chicchana Yukitsukai Sugar Specials,2003-08-21,2003-08-28,"When Saga—now 15 years old—arrives at her home after a day of errands, her grandmother Regina discovers an old dress in the attic. At this point, Saga recalls the time her elementary class participated in a play titled ""Princess and Fairy."" She volunteered to play the role of the Princess while her rival Greta played the evil witch. The production of the school play reminded Sugar and the other fairies of the time ""The Bear Pianist"" played in the town not too long ago.",7.02,4239,8398,5710,2447,white,tv_special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}]",2,original,1440,g,"[{'id': 7, 'name': 'J.C.Staff'}]",430,,NIL,2003.0,summer,147,3707,128,134,1593,5709.0,0.9541,0.0459
23359,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu Picture Drama,2013-12-25,2013-12-25,"Special included in the Code Geass: Boukoku no Akito 2 BD/DVD release.

",7.02,4240,5243,18331,5869,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 38, 'name': 'Military'}]",1,original,701,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",431,,NIL,2013.0,fall,427,10393,400,410,6697,18327.0,0.9558,0.0442
2124,Code Geass: Hangyaku no Lelouch Recaps,2006-12-01,2007-02-16,Recap episodes of Code Geass. Also known as episodes 8.5 and 17.5.,7.02,4241,3790,38050,16407,white,tv_special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 23, 'name': 'School'}, {'id': 31, 'name': 'Super Power'}]",2,original,1440,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",432,,NIL,2006.0,fall,650,26295,534,640,9925,38044.0,0.9691,0.0309
2517,Eikoku Koi Monogatari Emma: Intermission,2007-04-21,2007-04-21,This special is a recap of the first season of Eikoku Koi Monogatari Emma: Intermission as well as a preview of the second season Eikoku Koi Monogatari Emma: Molders Hen.,7.02,4244,8267,5895,2457,white,special,finished_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 8, 'name': 'Drama'}, {'id': 13, 'name': 'Historical'}, {'id': 22, 'name': 'Romance'}, {'id': 42, 'name': 'Seinen'}]",1,manga,1440,g,[],433,,NIL,2007.0,spring,118,3742,79,114,1840,5893.0,0.9672,0.0328
13183,Fate/Zero Remix,2012-03-25,2012-04-01,"Two recap specials titled ""Fate/Zero Remix I"" and ""Fate/Zero Remix II"" serve to summarize the first 13 episodes of Fate/Zero.",7.02,4245,4523,26158,8475,white,tv_special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 82, 'name': 'Urban Fantasy'}]",2,light_novel,1425,r,"[{'id': 43, 'name': 'ufotable'}]",434,,NIL,2012.0,winter,753,13533,501,547,10824,26158.0,0.9599,0.0401
12709,Tales of Symphonia The Animation: Sekai Tougou-hen Specials,2011-11-23,2012-10-24,Specials that came with the DVDs of Sekai Tougou Hen.,7.02,4278,7896,6637,2290,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",3,game,289,g,"[{'id': 43, 'name': 'ufotable'}]",435,,NIL,2011.0,fall,240,3611,177,129,2480,6637.0,0.9539,0.0461
51225,Uma Musume: Pretty Derby - 1st Anniversary Special Animation,2022-02-22,2022-02-22,"Initially unveiled on the Pakatube! Channel's ""Paka Live TV Vol.14 1st Anniversary Special!"" stream, a special animation was shown commemorating the 1st anniversary of the Uma Musume: Pretty Derby mobile game starring Kitasan Black and Satono Diamond.

The story begins at the entrance ceremony of the Tracen Academy in spring. Kitasan Black, still unaware of her dream, begins to pursue her aspirations with a clean slate, while Satono Diamond attempts to win the GI to fulfill her family's long-cherished wish. No one knows what the outcome of the race will be for both of them as they set off with their hearts full of hope.

(Source: Crunchyroll, edited)",7.02,4281,9135,4528,1647,white,special,finished_airing,"[{'id': 51, 'name': 'Anthropomorphic'}, {'id': 4, 'name': 'Comedy'}, {'id': 30, 'name': 'Sports'}]",1,game,420,pg_13,"[{'id': 1997, 'name': 'Studio Kai'}]",436,,NIL,2022.0,winter,225,2533,71,87,1612,4528.0,0.9651,0.0349
13171,Wasurenagumo,2012-03-12,2012-03-12,"Legend says that centuries ago, a colossal spider ravaged Tokyo. Resistance was futile, as none could quell the havoc wrought upon the city by the beast. Fortunately, one man—the legendary exorcist—stopped the devastation. Using his divine powers, he sealed the monster away and the world has enjoyed peace ever since. 

Mizuki Henmi is an adolescent girl who is acquainted with Shu Suzuri, a dull young man who runs an old Japanese bookstore. During a routine visit to his store, Mizuki learns of a mysterious and valuable book that Shu is planning to sell. Unfortunately, the unrestrained Mizuki handles the book roughly, breaking the seal that kept it shut and revealing an odd entity—a cute spider. 

Wasurenagumo tells the story of Mizuki, Shu, and their seemingly harmless spider. However, ominous winds begin blowing. While Shu is infatuated with his arachnid friend, Mizuki becomes wary of its every move…

[Written by MAL Rewrite]",7.02,4283,3719,39572,17681,white,tv_special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 37, 'name': 'Supernatural'}]",1,original,1500,pg_13,"[{'id': 10, 'name': 'Production I.G'}]",437,,NIL,2012.0,winter,1273,23503,428,157,14208,39569.0,0.9852,0.0148
3138,"Solty Rei: Surechigau Kimochi de, Omoi Au Kokoro de.",2006-07-26,2006-07-26,"This is a two part story that happened after Rose moved in to Roy's apartment. During the preparations for Appreciation Day, Solty watches people in the city going about and preparing for the celebration and is confronted with a thought: what is true happiness? While trying to understand happiness and the complexity of human emotions, a young girl who has had a falling out with her mother confronts Solty and Rose asking for their help. ""Love Shared"" is actually the second half of ""Opportunities Missed"", while ""Opportunities Missed"" shows the entire story.

(Source: Wikipedia)",7.01,4288,9304,4272,1883,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}]",1,original,2580,pg_13,"[{'id': 3, 'name': 'Gonzo'}, {'id': 48, 'name': 'AIC'}]",438,,NIL,2006.0,summer,111,2713,72,71,1304,4271.0,0.9665,0.0335
14617,Stranger: Mukou Hadan Pilot,2008-04-11,2008-04-11,"Young Nanashi is a drifting samurai under the service of an enigmatic monk who teaches the ways of life. In search for the meaning of life, Nanashi is forced to partake in certain horrendous acts to overcome the corrupt governments of China and Japan. The mysterious and observant samurai is forced to show a dark side to accomplish his goals and rescue society.

[Written by MAL Rewrite]",7.01,4289,6005,12875,4860,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 13, 'name': 'Historical'}, {'id': 21, 'name': 'Samurai'}]",1,original,180,r,"[{'id': 4, 'name': 'Bones'}]",439,,NIL,2008.0,spring,357,7272,191,172,4882,12874.0,0.9718,0.0282
50770,Vanitas no Karte: Le Chemin Parcouru Depuis la Rencontre,2021-12-31,2021-12-31,Recap of first cours of Vanitas no Karte narrated by Toshiyuki Morikawa. Includes a short preview of the second cours.,7.01,4297,6956,9028,2855,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}, {'id': 82, 'name': 'Urban Fantasy'}, {'id': 32, 'name': 'Vampire'}]",1,manga,2640,r,"[{'id': 4, 'name': 'Bones'}]",440,,NIL,2021.0,fall,349,5006,155,193,3325,9028.0,0.9615,0.0385
